NAME;ID;COUNTRY;RANK;TRAITS;SKILL;EXPERIENCE;LOYALTY;TYPE;PICTURE;x
Tellera;6168;ITA;1;0;2;0;4;0;unknown;x
Terziani;6169;ITA;3;0;1;0;4;0;unknown;x
Torriano;6170;ITA;3;0;1;0;3;0;unknown;x
Tracchia;6171;ITA;3;0;1;0;4;0;unknown;x
Trezzani;6172;ITA;2;0;1;0;4;0;unknown;x
Utili;6173;ITA;1;0;1;0;5;0;unknown;x
Varda;6174;ITA;3;0;1;0;4;0;unknown;x
Vecchi;6175;ITA;2;0;1;0;4;0;devecchi_cesare_ita;x
Vecchiarelli;6176;ITA;3;0;1;0;4;0;unknown;x
Vercellino;6177;ITA;1;0;1;0;4;0;unknown;x
Visconti Prasca;6178;ITA;2;0;1;0;5;0;visconti_prasca_ita;x
Zambon;6179;ITA;3;0;1;0;4;0;unknown;x
Zannini;6180;ITA;3;0;1;0;4;0;unknown;x
Zanussi;6181;ITA;1;0;1;0;5;0;unknown;x
Zingales;6182;ITA;2;0;1;0;4;0;unknown;x
Cavagnari;6183;ITA;0;0;3;0;4;1;unknown;x
Campioni;6184;ITA;1;0;2;0;4;1;campioni_ad_ita;x
Matteucci;6185;ITA;3;0;1;0;4;1;unknown;x
Marenco;6186;ITA;3;0;1;0;4;1;unknown;x
Brivonesi;6187;ITA;3;0;1;0;4;1;unknown;x
Legnani;6188;ITA;3;0;1;0;4;1;unknown;x
Bergamini;6189;ITA;3;0;1;0;4;1;unknown;x
Paladini;6190;ITA;1;0;2;0;4;1;unknown;x
Casardi;6191;ITA;3;0;1;0;4;1;unknown;x
Cattaneo;6192;ITA;3;0;1;0;4;1;unknown;x
Sansonetti;6193;ITA;3;0;1;0;4;1;unknown;x
Falangola;6194;ITA;1;0;2;0;4;1;unknown;x
di Savoia-Aosta;6195;ITA;1;0;2;0;4;1;aosta_amadeo_ita;x
Pini;6196;ITA;1;0;1;0;4;1;unknown;x
di Savoia;6197;ITA;1;0;2;0;4;1;savoia_ita;x
Pasetti;6198;ITA;1;0;1;0;4;1;unknown;x
Biancheri;6199;ITA;3;0;1;0;4;1;unknown;x
Tur;6200;ITA;3;0;1;0;4;1;unknown;x
Galletti;6201;ITA;3;0;1;0;4;1;unknown;x
Balsamo;6202;ITA;3;0;1;0;4;1;unknown;x
Brivonesi;6203;ITA;3;0;1;0;4;1;unknown;x
Pintor;6204;ITA;1;0;1;0;3;0;unknown;x
Guzzoni;6205;ITA;1;0;1;0;3;0;unknown;x
Mercalli;6206;ITA;2;0;1;0;4;0;unknown;x
Negri;6207;ITA;2;0;1;0;4;0;unknown;x
Roux;6208;ITA;2;0;1;0;4;0;unknown;x
Dall'Ora;6209;ITA;2;0;1;0;4;0;unknown;x
di Savoia;6210;ITA;1;0;1;0;4;0;unknown;x
Gariboldi;6211;ITA;1;0;1;0;4;0;gariboldi_italo_ita;x
Balbo;6212;ITA;0;0;2;0;5;2;balbo_ita;x
Cavallero;6213;ITA;0;0;2;0;5;0;cavallero_ita;x
Graziani;6214;ITA;0;0;3;0;5;0;graziani_mar_ita;x
