Name;ID;Country;Rank;Traits;Skill;Experience;Loyalty;Type;Picture;x
Aliekin;9838;SOV;3;0;1;0;5;0;unknown;x
Aliev;9839;SOV;3;0;1;0;5;0;unknown;x
Alikas;9840;SOV;3;0;1;0;5;0;unknown;x
Anaskin;9841;SOV;2;0;2;0;5;0;unknown;x
Andonev;9842;SOV;3;0;1;0;5;0;unknown;x
A.A. Andreev;9843;SOV;2;0;1;0;5;0;unknown;x
A.M. Andreev;9844;SOV;2;0;1;0;5;0;unknown;x
D.I. Andreev;9845;SOV;2;0;2;0;5;0;unknown;x
V.S. Andreev;9846;SOV;3;0;1;0;5;0;unknown;x
Andriushenko;9847;SOV;3;0;1;0;5;0;unknown;x
Anikushkin;9848;SOV;3;0;1;0;5;0;unknown;x
B.A. Anisimov;9849;SOV;3;0;1;0;5;0;unknown;x
G.I. Anisimov;9850;SOV;2;0;2;0;5;0;unknown;x
N.P. Anisimov;9851;SOV;3;0;1;0;5;0;unknown;x
Antiufeev;9852;SOV;3;0;1;0;5;0;unknown;x
Antoniuk;9853;SOV;2;0;3;0;5;0;unknown;x
A.I. Antonov;9854;SOV;1;0;3;0;5;0;unknown;x
V.S. Antonov;9855;SOV;3;0;1;0;5;0;unknown;x
Antziferov;9856;SOV;3;0;1;0;5;0;unknown;x
Apanasenko;9857;SOV;1;0;3;0;5;0;unknown;x
Aprelkin;9858;SOV;3;0;1;0;5;0;unknown;x
Arabei;9859;SOV;3;0;1;0;5;0;unknown;x
Archipov;9860;SOV;3;0;1;0;5;0;unknown;x
Argunov;9861;SOV;3;0;1;0;5;0;unknown;x
Armaderov;9862;SOV;3;0;2;0;5;0;unknown;x
Arshintsev;9863;SOV;3;0;1;0;5;0;unknown;x
Araronov;9864;SOV;3;0;1;0;5;0;unknown;x
Artemenko;9865;SOV;3;0;1;0;5;0;unknown;x
G.N. Artem'ev;9866;SOV;3;0;1;0;5;0;unknown;x
S.K. Artem'ev;9867;SOV;3;0;1;0;5;0;unknown;x
Artiushenko;9868;SOV;3;0;2;0;5;0;unknown;x
Aru-Kauchinskii;9869;SOV;3;0;1;0;5;0;unknown;x
Aruschanian;9870;SOV;2;0;1;0;5;0;unknown;x
Asafov;9871;SOV;3;0;1;0;5;0;unknown;x
Aseichev;9872;SOV;3;0;1;0;5;0;unknown;x
Ashgibkov;9873;SOV;3;0;1;0;5;0;unknown;x
Askalepov;9874;SOV;3;0;1;0;5;0;unknown;x
Aslanov;9875;SOV;3;0;1;0;5;0;unknown;x
Astanin;9876;SOV;2;0;1;0;5;0;unknown;x
Avdeenko;9877;SOV;3;0;1;0;5;0;unknown;x
Averkin;9878;SOV;3;0;1;0;5;0;unknown;x
Avvakumov;9879;SOV;3;0;1;0;5;0;unknown;x
Babadzhanian;9880;SOV;3;0;2;0;5;0;unknown;x
Babaian;9881;SOV;3;0;1;0;5;0;unknown;x
Babakhin;9882;SOV;3;0;1;0;5;0;unknown;x
Badanov;9883;SOV;2;0;3;0;5;0;unknown;x
Bagramian;9884;SOV;0;4;3;0;5;0;bagramjan_vasilij_sov;x
Baidak;9885;SOV;3;0;1;0;5;0;unknown;x
Baikov;9886;SOV;2;0;1;0;5;0;unknown;x
Bakanov;9887;SOV;3;0;1;0;5;0;unknown;x
Bakharov;9888;SOV;3;0;2;0;5;0;unknown;x
Bakhtin;9889;SOV;2;0;2;0;5;0;unknown;x
V.I. Baklanov;9890;SOV;3;0;1;0;5;0;unknown;x
G.V. Baklanov;9891;SOV;2;0;1;0;5;0;unknown;x
Baksov;9892;SOV;3;0;1;0;5;0;unknown;x
Bakunin;9893;SOV;3;0;1;0;5;0;unknown;x
Baldinov;9894;SOV;3;0;1;0;5;0;unknown;x
Baltushich-Shematis;9895;SOV;3;0;1;0;5;0;unknown;x
Bannikov;9896;SOV;3;0;1;0;5;0;unknown;x
K.I. Baranov;9897;SOV;3;0;2;0;5;0;unknown;x
S.V. Baranov;9898;SOV;3;0;1;0;5;0;unknown;x
V.I. Baranov;9899;SOV;2;0;2;0;5;0;unknown;x
V.K. Baranov;9900;SOV;2;0;2;0;5;0;unknown;x
A.B. Barinov;9901;SOV;3;0;1;0;5;0;unknown;x
D.M. Barinov;9902;SOV;3;0;1;0;5;0;unknown;x
I.F. Barinov;9903;SOV;2;0;1;0;5;0;unknown;x
Barishkov;9904;SOV;3;0;1;0;5;0;unknown;x
Barishnikov;9905;SOV;3;0;1;0;5;0;unknown;x
Baronov;9906;SOV;3;0;2;0;5;0;unknown;x
Basanetz;9907;SOV;3;0;1;0;5;0;unknown;x
Bashanov;9908;SOV;3;0;1;0;5;0;unknown;x
Bashov;9909;SOV;3;0;1;0;5;0;unknown;x
Basteev;9910;SOV;3;0;1;0;5;0;unknown;x
Batitskii;9911;SOV;2;0;3;0;5;0;batitskii_sov;x
A.V. Batiuk;9912;SOV;3;0;1;0;5;0;unknown;x
N.F. Batiuk;9913;SOV;3;0;1;0;5;0;unknown;x
Batov;9914;SOV;1;0;4;0;5;0;unknown;x
Batrakov;9915;SOV;3;0;1;0;5;0;unknown;x
Batsanov;9916;SOV;3;0;1;0;5;0;unknown;x
Baturov;9917;SOV;3;0;1;0;5;0;unknown;x
Bedin;9918;SOV;3;0;2;0;5;0;unknown;x
Belashev;9919;SOV;3;0;1;0;5;0;unknown;x
Beliaiev;9920;SOV;3;0;1;0;5;0;unknown;x
Beliakov;9921;SOV;3;0;1;0;5;0;unknown;x
Belii;9922;SOV;3;0;1;0;5;0;unknown;x
A.P. Beloborovdov;9923;SOV;1;0;2;0;5;0;unknown;x
P.V. Beloborovdov;9924;SOV;3;0;1;0;5;0;unknown;x
Belogorskii;9925;SOV;3;0;1;0;5;0;unknown;x
Belongonov;9926;SOV;3;0;1;0;5;0;unknown;x
Beloshnishenko;9927;SOV;3;0;1;0;5;0;unknown;x
Beloskurskii;9928;SOV;3;0;1;0;5;0;unknown;x
Belousov;9929;SOV;3;0;1;0;5;0;unknown;x
A.I. Belov;9930;SOV;3;0;2;0;5;0;unknown;x
A.R. Belov;9931;SOV;3;0;1;0;5;0;unknown;x
E.E. Belov;9932;SOV;2;0;1;0;5;0;unknown;x
I.V. Belov;9933;SOV;2;0;2;0;5;0;unknown;x
N.N. Belov;9934;SOV;3;0;1;0;5;0;unknown;x
Bereshnov;9935;SOV;3;0;1;0;5;0;unknown;x
Berestov;9936;SOV;3;0;1;0;5;0;unknown;x
Berezin;9937;SOV;3;0;1;0;5;0;unknown;x
Beshko;9938;SOV;3;0;1;0;5;0;unknown;x
Beskin;9939;SOV;3;0;1;0;5;0;unknown;x
Beskrovkov;9940;SOV;3;0;2;0;5;2;unknown;x
Bessonov;9941;SOV;3;0;1;0;5;0;unknown;x
Bezruk;9942;SOV;3;0;1;0;5;0;unknown;x
Bezuglii;9943;SOV;2;0;2;0;5;0;unknown;x
Bezuglii;9944;SOV;2;0;1;0;5;2;unknown;x
Biakov;9945;SOV;3;0;1;0;5;0;unknown;x
Bibikov;9946;SOV;3;0;1;0;5;0;unknown;x
Bikzhanov;9947;SOV;3;0;1;0;5;0;unknown;x
Birichev;9948;SOV;3;0;1;0;5;0;unknown;x
Biriukov;9949;SOV;2;0;2;0;5;0;unknown;x
Biriuzov;9950;SOV;0;2;3;0;5;0;biriuzov_sov;x
Bishevskii;9951;SOV;2;0;1;0;5;0;unknown;x
Biskovskii;9952;SOV;3;0;1;0;5;0;unknown;x
Bitiuskii;9953;SOV;3;0;1;0;5;0;unknown;x
Blagonravov;9954;SOV;2;0;1;0;5;0;unknown;x
Blagoveshchenskii;9955;SOV;3;0;1;0;5;2;unknown;x
Blazhevich;9956;SOV;3;0;1;0;5;0;unknown;x
Blinov;9957;SOV;3;0;1;0;5;0;unknown;x
Bobchenko;9958;SOV;1;0;2;0;5;0;unknown;x
Bobkin;9959;SOV;3;0;1;0;5;0;unknown;x
Bobkov;9960;SOV;3;0;1;0;5;0;unknown;x
Bobrak;9961;SOV;3;0;1;0;5;0;unknown;x
Bobrakov;9962;SOV;3;0;1;0;5;0;unknown;x
B.D. Bobrov;9963;SOV;3;0;1;0;5;0;unknown;x
F.A. Bobrov;9964;SOV;3;0;1;0;5;0;unknown;x
Borovnikov;9965;SOV;3;0;1;0;5;0;unknown;x
Bobruk;9966;SOV;3;0;2;0;5;0;unknown;x
Bochkov;9967;SOV;3;0;1;0;5;0;unknown;x
Bodrov;9968;SOV;2;0;1;0;5;0;unknown;x
Bogaichuk;9969;SOV;3;0;1;0;5;0;unknown;x
M.N. Bogdan;9970;SOV;3;0;1;0;5;2;unknown;x
V.G. Bogdan;9971;SOV;3;0;1;0;5;2;unknown;x
A.A. Bogdanov;9972;SOV;3;0;1;0;5;0;unknown;x
M.A. Bogdanov;9973;SOV;3;0;1;0;5;2;unknown;x
M.A. Bogdanov;9974;SOV;3;0;1;0;5;0;unknown;x
P.V. Bogdanov;9975;SOV;3;0;1;0;5;0;unknown;x
S.I. Bogdanov;9976;SOV;0;0;3;0;5;0;unknown;x
Bogdanovich;9977;SOV;3;0;1;0;5;0;unknown;x
Bogdashevskii;9978;SOV;3;0;1;0;5;0;unknown;x
Boiarskii;9979;SOV;3;0;1;0;5;0;unknown;x
Boichuk;9980;SOV;3;0;1;0;5;0;unknown;x
Bolotnikov;9981;SOV;2;0;2;0;5;0;unknown;x
Bondarev;9982;SOV;2;0;2;0;5;0;unknown;x
Bondovskii;9983;SOV;3;0;1;0;5;0;unknown;x
Boreiko;9984;SOV;3;0;1;0;5;0;unknown;x
F.Z. Borisov;9985;SOV;3;0;1;0;5;0;unknown;x
M.D. Borisov;9986;SOV;3;0;2;0;5;0;unknown;x
M.F. Borisov;9987;SOV;3;0;1;0;5;0;unknown;x
P.V. Borisov;9988;SOV;3;0;1;0;5;0;unknown;x
V.B. Borisov;9989;SOV;3;0;1;0;5;0;unknown;x
Borisov Shister;9990;SOV;3;0;1;0;5;0;unknown;x
Borodkin;9991;SOV;3;0;1;0;5;0;unknown;x
Borshchev;9992;SOV;3;0;1;0;5;0;unknown;x
Borzilov;9993;SOV;3;0;2;0;5;0;unknown;x
Brailian;9994;SOV;3;0;1;0;5;0;unknown;x
Brantkain;9995;SOV;2;0;1;0;5;0;unknown;x
Brede;9996;SOV;3;0;1;0;5;0;unknown;x
Breido;9997;SOV;2;0;1;0;5;0;unknown;x
Brikel;9998;SOV;3;0;1;0;5;0;unknown;x
Brinsov;9999;SOV;3;0;1;0;5;0;unknown;x
Brishinev;10000;SOV;3;0;1;0;5;0;unknown;x
Briuchanov;10001;SOV;3;0;1;0;5;0;unknown;x
Broud;10002;SOV;3;0;1;0;5;0;unknown;x
Brusser;10003;SOV;3;0;1;0;5;0;unknown;x
Budanov;10004;SOV;3;0;1;0;5;0;unknown;x
Budennii;10005;SOV;0;2;4;0;5;0;budennii_sov;x
Budikho;10006;SOV;3;0;1;0;5;0;unknown;x
Bukov;10007;SOV;3;0;1;0;5;0;unknown;x
Bulatov;10008;SOV;3;0;1;0;5;0;unknown;x
Bulganin;10009;SOV;0;0;2;0;5;0;bulganin_nikolaj_sov;x
Buliga;10010;SOV;3;0;1;0;5;0;unknown;x
Buniachenko;10011;SOV;3;0;1;0;5;0;unknown;x
Buniashin;10012;SOV;3;0;1;0;5;0;unknown;x
Bunikov;10013;SOV;3;0;1;0;5;0;unknown;x
Burakovskii;10014;SOV;3;0;1;0;5;0;unknown;x
Burdeinii;10015;SOV;2;0;1;0;5;0;unknown;x
Burdov;10016;SOV;3;0;1;0;5;0;unknown;x
Burkov;10017;SOV;2;0;1;0;5;0;unknown;x
Burlakin;10018;SOV;3;0;1;0;5;0;unknown;x
Burmakov;10019;SOV;3;0;1;0;5;0;unknown;x
Busarov;10020;SOV;3;0;1;0;5;0;unknown;x
Bushev;10021;SOV;3;0;1;0;5;0;unknown;x
Buslaev;10022;SOV;3;0;1;0;5;0;unknown;x
Butorin;10023;SOV;3;0;1;0;5;0;unknown;x
Chaniskhov;10024;SOV;2;0;1;0;5;0;unknown;x
Charniavskii;10025;SOV;2;0;1;0;5;0;unknown;x
Chebotarev;10026;SOV;3;0;1;0;5;0;unknown;x
Chekin;10027;SOV;3;0;1;0;5;0;unknown;x
Chepurkin;10028;SOV;3;0;1;0;5;0;unknown;x
Cheremisov;10029;SOV;2;0;2;0;5;0;unknown;x
Cherenkov;10030;SOV;3;0;1;0;5;0;unknown;x
Cherepanov;10031;SOV;2;0;2;0;5;0;unknown;x
Cherniaev;10032;SOV;3;0;1;0;5;0;unknown;x
Cherniak;10033;SOV;2;0;2;0;5;0;unknown;x
Cherniakhovskii;10034;SOV;1;0;3;0;5;0;unknown;x
Cherniavskii;10035;SOV;3;0;1;0;5;0;unknown;x
Chernienko;10036;SOV;3;0;1;0;5;0;unknown;x
A.N. Chernikov;10037;SOV;3;0;1;0;5;0;unknown;x
S.V. Chernikov;10038;SOV;3;0;1;0;5;0;unknown;x
Cherniugov;10039;SOV;3;0;1;0;5;0;unknown;x
F.V. Chernischev;10040;SOV;3;0;1;0;5;0;unknown;x
P.N. Chernischev;10041;SOV;3;0;1;0;5;0;unknown;x
V.N. Chernischev;10042;SOV;2;0;1;0;5;0;unknown;x
Chernobai;10043;SOV;3;0;2;0;5;0;unknown;x
G.I. Chernov;10044;SOV;3;0;1;0;5;0;unknown;x
P.G. Chernov;10045;SOV;3;0;1;0;5;0;unknown;x
V.G. Chernov;10046;SOV;3;0;1;0;5;0;unknown;x
Cherokmanov;10047;SOV;2;0;1;0;5;0;unknown;x
Chestokhvalov;10048;SOV;3;0;1;0;5;0;unknown;x
Chinnov;10049;SOV;3;0;1;0;5;0;unknown;x
Chirkov;10050;SOV;3;0;1;0;5;0;unknown;x
A.V. Chishov;10051;SOV;3;0;1;0;5;0;unknown;x
V.I. Chishov;10052;SOV;3;0;1;0;5;0;unknown;x
M.N. Chistiakov;10053;SOV;0;0;3;0;5;0;unknown;x
V.I. Chistiakov;10054;SOV;3;0;1;0;5;0;unknown;x
Chistov;10055;SOV;3;0;1;0;5;0;unknown;x
Chitshknaov;10056;SOV;3;0;1;0;5;0;unknown;x
Chudesov;10057;SOV;3;0;1;0;5;0;unknown;x
Chudin;10058;SOV;3;0;1;0;5;0;unknown;x
Chuikov;10059;SOV;0;4;4;0;5;0;chuikov_vasilij_sov;x
Chumak;10060;SOV;3;0;1;0;5;2;unknown;x
Chumakov;10061;SOV;3;0;1;0;5;2;unknown;x
Chuprigin;10062;SOV;3;0;1;0;5;0;unknown;x
Churmaev;10063;SOV;3;0;1;0;5;0;unknown;x
N.E. Chuvakov;10064;SOV;2;0;1;0;5;0;unknown;x
P.P. Chuvakov;10065;SOV;3;0;1;0;5;0;unknown;x
Dalmatov;10066;SOV;3;0;1;0;5;0;unknown;x
Damberg;10067;SOV;3;0;1;0;5;0;unknown;x
A.I. Danilov;10068;SOV;2;0;2;0;5;0;unknown;x
M.M. Danilov;10069;SOV;3;0;1;0;5;0;unknown;x
S.E. Danilov;10070;SOV;3;0;1;0;5;0;unknown;x
Danilovich;10071;SOV;3;0;1;0;5;0;unknown;x
Danilovskii;10072;SOV;3;0;1;0;5;0;unknown;x
Dannebergs;10073;SOV;3;0;2;0;5;0;unknown;x
Danschin;10074;SOV;3;0;1;0;5;2;unknown;x
Daschevskii;10075;SOV;2;0;2;0;5;0;unknown;x
Dashichev;10076;SOV;3;0;1;0;5;0;unknown;x
Davidov;10077;SOV;3;0;1;0;5;0;unknown;x
Davidovskii;10078;SOV;2;0;1;0;5;0;unknown;x
Dedaev;10079;SOV;3;0;1;0;5;0;unknown;x
Dedeoglu;10080;SOV;3;0;1;0;5;0;unknown;x
Deinekhovskii;10081;SOV;3;0;1;0;5;0;unknown;x
Dementeev;10082;SOV;3;0;1;0;5;0;unknown;x
Demidov;10083;SOV;3;0;1;0;5;0;unknown;x
Demin;10084;SOV;3;0;1;0;5;0;unknown;x
Demonov;10085;SOV;3;0;1;0;5;0;unknown;x
Denisenko;10086;SOV;3;0;1;0;5;0;unknown;x
Denisov;10087;SOV;3;0;1;0;5;0;unknown;x
Dergach;10088;SOV;3;0;1;0;5;0;unknown;x
A.A. Diakonov;10089;SOV;2;0;1;0;5;0;unknown;x
P.A. Diakonov;10090;SOV;3;0;1;0;5;0;unknown;x
Diakov;10091;SOV;3;0;1;0;5;0;unknown;x
Dibrova;10092;SOV;3;0;1;0;5;0;unknown;x
Diedaiev;10093;SOV;3;0;1;0;5;0;unknown;x
Diidov;10094;SOV;3;0;1;0;5;2;unknown;x
I.N. Dmitriev;10095;SOV;3;0;1;0;5;0;unknown;x
V.P. Dmitriev;10096;SOV;3;0;1;0;5;0;unknown;x
Dobrinskii;10097;SOV;3;0;1;0;5;0;unknown;x
Dobroserdov;10098;SOV;3;0;1;0;5;0;unknown;x
Dobrovolskii;10099;SOV;3;0;1;0;5;0;unknown;x
Dodonov;10100;SOV;3;0;1;0;5;0;unknown;x
Dolmatov;10101;SOV;3;0;1;0;5;0;unknown;x
Donetz;10102;SOV;3;0;1;0;5;0;unknown;x
Donskov;10103;SOV;3;0;1;0;5;0;unknown;x
Dorofeev;10104;SOV;3;0;1;0;5;0;unknown;x
Dovator;10105;SOV;3;0;1;0;5;0;unknown;x
Drabashidze;10106;SOV;3;0;1;0;5;0;unknown;x
Dratvin;10107;SOV;2;0;1;0;5;0;unknown;x
Dreier;10108;SOV;2;0;1;0;5;0;unknown;x
Driomin;10109;SOV;3;0;1;0;5;0;unknown;x
Driomov;10110;SOV;2;0;1;0;5;0;unknown;x
Dritschkin;10111;SOV;3;0;1;0;5;0;unknown;x
Dronov;10112;SOV;2;0;1;0;5;0;unknown;x
Drushinin;10113;SOV;3;0;1;0;5;0;unknown;x
Dshachua;10114;SOV;3;0;1;0;5;0;unknown;x
Dshandsgava;10115;SOV;3;0;1;0;5;0;unknown;x
Dshevulskii;10116;SOV;3;0;1;0;5;0;unknown;x
Dshintskharradze;10117;SOV;3;0;1;0;5;0;unknown;x
Dshivin;10118;SOV;3;0;1;0;5;0;unknown;x
Dubianskii;10119;SOV;3;0;1;0;5;0;unknown;x
Dubkov;10120;SOV;3;0;1;0;5;0;unknown;x
Dubovik;10121;SOV;3;0;1;0;5;0;unknown;x
Dubovoi;10122;SOV;3;0;2;0;5;0;unknown;x
Dudarev;10123;SOV;3;0;1;0;5;2;unknown;x
Dudarev;10124;SOV;3;0;1;0;5;0;unknown;x
Dudko;10125;SOV;3;0;1;0;5;0;unknown;x
Dudorov;10126;SOV;3;0;1;0;5;0;unknown;x
Duka;10127;SOV;2;0;1;0;5;0;unknown;x
Dukhanov;10128;SOV;3;0;2;0;5;0;unknown;x
Dzevulskii;10129;SOV;3;0;1;0;5;0;unknown;x
Dzivin;10130;SOV;3;0;1;0;5;2;unknown;x
Efimenko;10131;SOV;3;0;1;0;5;0;unknown;x
Efremenko;10132;SOV;3;0;1;0;5;0;unknown;x
Efremov;10133;SOV;2;0;3;0;5;0;unknown;x
A.A. Egorov;10134;SOV;3;0;1;0;5;0;unknown;x
A.V. Egorov;10135;SOV;3;0;1;0;5;0;unknown;x
D.G. Egorov;10136;SOV;3;0;1;0;5;0;unknown;x
E.A. Egorov;10137;SOV;3;0;1;0;5;0;unknown;x
M.I. Egorov;10138;SOV;2;0;1;0;5;0;unknown;x
Egoshin;10139;SOV;3;0;1;0;5;0;unknown;x
Eliseev;10140;SOV;3;0;1;0;5;1;unknown;x
Enshin;10141;SOV;2;0;1;0;5;0;unknown;x
Epin;10142;SOV;3;0;1;0;5;0;unknown;x
Erastov;10143;SOV;2;0;1;0;5;0;unknown;x
Eremeev;10144;SOV;3;0;1;0;5;0;unknown;x
A.I. Eremenko;10145;SOV;0;0;4;0;5;0;eremenko_ai_sov;x
I.F. Eremenko;10146;SOV;3;0;1;0;5;0;unknown;x
N.V. Eremin;10147;SOV;3;0;1;0;5;0;unknown;x
P.A. Eremin;10148;SOV;3;0;1;0;5;0;unknown;x
S.I. Eremin;10149;SOV;3;0;1;0;5;0;unknown;x
A.N. Ermakov;10150;SOV;2;0;2;0;5;0;unknown;x
I.P. Ermakov;10151;SOV;3;0;1;0;5;0;unknown;x
Ermilov;10152;SOV;3;0;1;0;5;0;unknown;x
Ermolaev;10153;SOV;3;0;1;0;5;0;unknown;x
Erochin;10154;SOV;3;0;1;0;5;0;unknown;x
Eroshenko;10155;SOV;3;0;1;0;5;0;unknown;x
Ershakov;10156;SOV;2;0;2;0;5;0;unknown;x
Esin;10157;SOV;3;0;1;0;5;0;unknown;x
Esipenko;10158;SOV;3;0;1;0;5;0;unknown;x
Evdokimov;10159;SOV;3;0;1;0;5;0;unknown;x
Fadeev;10160;SOV;3;0;1;0;5;0;unknown;x
Fediunin;10161;SOV;3;0;1;0;5;0;unknown;x
Fediuninskii;10162;SOV;1;0;3;0;5;0;unknown;x
Fediunkin;10163;SOV;2;0;1;0;5;0;unknown;x
Fedorenko;10164;SOV;0;0;3;0;5;0;fedorenko_jakov_sov;x
G.I. Fedorov;10165;SOV;3;0;1;0;5;0;unknown;x
J.M. Fedorov;10166;SOV;2;0;1;0;5;0;unknown;x
P.S. Fedorov;10167;SOV;3;0;1;0;5;0;unknown;x
V.P. Fedorov;10168;SOV;3;0;1;0;5;0;unknown;x
Fedorovskii;10169;SOV;3;0;1;0;5;0;unknown;x
Feklenko;10170;SOV;2;0;2;0;5;0;unknown;x
Fesin;10171;SOV;3;0;2;0;5;0;unknown;x
Fetisov;10172;SOV;3;0;1;0;5;0;unknown;x
Fiksel';10173;SOV;3;0;1;0;5;0;unknown;x
A.A. Filatov;10174;SOV;3;0;1;0;5;0;unknown;x
P.M. Filatov;10175;SOV;2;0;1;0;5;0;unknown;x
Filipovskii;10176;SOV;2;0;2;0;5;0;unknown;x
Filippenko;10177;SOV;3;0;1;0;5;0;unknown;x
F.G. Filippov;10178;SOV;3;0;1;0;5;0;unknown;x
G.N. Filippov;10179;SOV;3;0;1;0;5;0;unknown;x
Firsov;10180;SOV;2;0;1;0;5;0;unknown;x
Firsovish;10181;SOV;3;0;1;0;5;0;unknown;x
Fischman;10182;SOV;3;0;1;0;5;0;unknown;x
Fogel';10183;SOV;3;0;1;0;5;0;unknown;x
Fokanov;10184;SOV;2;0;2;0;5;0;unknown;x
P.I. Fomenko;10185;SOV;2;0;1;0;5;0;unknown;x
S.S. Fomenko;10186;SOV;2;0;1;0;5;0;unknown;x
Fomichev;10187;SOV;2;0;1;0;5;0;unknown;x
Fomin;10188;SOV;3;0;2;0;5;0;unknown;x
Fominykh;10189;SOV;2;0;1;0;5;0;unknown;x
Fomishenko;10190;SOV;3;0;1;0;5;0;unknown;x
Frolenkov;10191;SOV;3;0;1;0;5;0;unknown;x
B.A. Frolov;10192;SOV;3;0;1;0;5;0;unknown;x
I.F. Frolov;10193;SOV;3;0;2;0;5;0;unknown;x
S.F. Frolov;10194;SOV;3;0;1;0;5;0;unknown;x
Furtenko;10195;SOV;3;0;1;0;5;0;unknown;x
Gagen;10196;SOV;2;0;2;0;5;0;unknown;x
Gaidukov;10197;SOV;2;0;1;0;5;0;unknown;x
Galai;10198;SOV;3;0;1;0;5;0;unknown;x
Galaktionov;10199;SOV;3;0;1;0;5;0;unknown;x
Galanin;10200;SOV;2;0;2;0;5;0;unknown;x
Galetskii;10201;SOV;3;0;1;0;5;0;unknown;x
K.N. Galitskii;10202;SOV;1;0;3;0;5;0;unknown;x
S.S. Galitskii;10203;SOV;3;0;1;0;5;0;unknown;x
Galstian;10204;SOV;3;0;1;0;5;0;unknown;x
Ganshe;10205;SOV;3;0;1;0;5;0;unknown;x
Gaponov;10206;SOV;3;0;1;0;5;0;unknown;x
Garkuskha;10207;SOV;3;0;1;0;5;0;unknown;x
Garnov;10208;SOV;3;0;1;0;5;0;unknown;x
Gartsev;10209;SOV;3;0;1;0;5;0;unknown;x
Gasparian;10210;SOV;3;0;1;0;5;0;unknown;x
Gastilovich;10211;SOV;2;0;2;0;5;0;unknown;x
Gavilevskii;10212;SOV;3;0;1;0;5;0;unknown;x
Gavrilenko;10213;SOV;2;0;1;0;5;0;unknown;x
Gavrilov;10214;SOV;3;0;1;0;5;0;unknown;x
Gerasimenko;10215;SOV;2;0;3;0;5;0;unknown;x
I.M. Gerasimov;10216;SOV;3;0;1;0;5;0;unknown;x
M.N. Gerasimov;10217;SOV;2;0;1;0;5;0;unknown;x
V.A. Gerasimov;10218;SOV;3;0;1;0;5;0;unknown;x
V.A. Gerasimov;10219;SOV;3;0;1;0;5;2;unknown;x
Gervasiev;10220;SOV;3;0;1;0;5;0;unknown;x
Getman;10221;SOV;1;0;3;0;5;0;unknown;x
Gladischev;10222;SOV;3;0;1;0;5;0;unknown;x
A.V. Gladkov;10223;SOV;3;0;1;0;5;0;unknown;x
V.F. Gladkov;10224;SOV;3;0;1;0;5;0;unknown;x
Glazkov;10225;SOV;3;0;1;0;5;0;unknown;x
Glazunov;10226;SOV;2;0;1;0;5;2;unknown;x
Glazunov;10227;SOV;2;0;1;0;5;0;unknown;x
A.I. Glebov;10228;SOV;3;0;1;0;5;2;unknown;x
D.E. Glebov;10229;SOV;3;0;1;0;5;0;unknown;x
V.S. Glebov;10230;SOV;3;0;1;0;5;0;unknown;x
Glinskii;10231;SOV;2;0;1;0;5;0;unknown;x
