NAME;ID;COUNTRY;RANK;TRAITS;SKILL;EXPERIENCE;LOYALTY;TYPE;PICTURE;x
Colbern;60121;USA;3;0;1;0;5;0;unknown;x
Colburn;60122;USA;3;0;1;0;5;0;unknown;x
Collier;60123;USA;3;0;2;0;5;0;unknown;x
Colson;60129;USA;3;0;1;0;5;0;unknown;x
Cook;60130;USA;3;0;1;0;5;0;unknown;x
Cook;60415;USA;2;0;2;0;5;1;unknown;x
Copeland;60131;USA;3;0;1;0;5;0;copeland_robert_usa;x
Corlett;60132;USA;3;0;1;0;5;0;unknown;x
Coulter;60133;USA;3;0;2;0;5;0;unknown;x
Cox;60134;USA;3;0;1;0;5;0;unknown;x
Craig;60135;USA;3;0;1;0;5;0;unknown;x
Cramer;60136;USA;3;0;1;0;5;0;unknown;x
Crane;60137;USA;2;0;1;0;5;0;unknown;x
Crawford;60138;USA;3;0;1;0;5;0;unknown;x
Crichlow;60139;USA;3;0;1;0;5;0;unknown;x
Crittenberger;60140;USA;2;0;3;0;5;0;unknown;x
Crowell;60141;USA;3;0;1;0;5;0;unknown;x
Cubbison;60142;USA;3;0;1;0;5;0;unknown;x
Culbertson;60143;USA;3;0;1;0;5;0;unknown;x
Culin;60144;USA;3;0;1;0;5;0;unknown;x
Cummins;60145;USA;2;0;1;0;5;0;unknown;x
Cunningham;60146;USA;3;0;1;0;5;0;unknown;x
Curtis;60147;USA;3;0;1;0;5;0;lemay_curtis_usa;x
Cutler;60148;USA;3;0;1;0;5;0;unknown;x
D. MacArthur;60288;USA;0;1;3;0;5;0;macarthur_douglas_usa;x
D.D. Eisenhower;60184;USA;0;128;4;0;5;0;eisenhower_dwight3_usa;x
D.O. Hickey;60251;USA;3;0;1;0;5;0;unknown;x
Dager;60149;USA;3;0;2;0;5;0;unknown;x
Dahlquist;60150;USA;3;0;2;0;5;0;unknown;x
Daley;60151;USA;2;0;1;0;5;0;unknown;x
Dalton;60152;USA;3;0;1;0;5;0;unknown;x
Daly;60153;USA;3;0;1;0;5;0;unknown;x
Daniel;60154;USA;3;0;1;0;5;0;sultan_daniel_usa;x
Dargue;60430;USA;2;0;2;0;5;2;unknown;x
Dasher;60155;USA;2;0;2;0;5;0;unknown;x
Daugherty;60156;USA;3;0;1;0;5;0;unknown;x
Dawley;60159;USA;3;0;2;0;5;0;unknown;x
Dean;60160;USA;3;0;1;0;5;0;unknown;x
Decker;60161;USA;1;0;2;0;5;0;unknown;x
Denson;60162;USA;3;0;1;0;5;0;unknown;x
Devers;60163;USA;1;0;2;0;5;0;devers_jacob_usa;x
DeWitt;60166;USA;1;0;2;0;5;0;unknown;x
Doe;60167;USA;3;0;1;0;5;0;unknown;x
Doran;60170;USA;3;0;1;0;5;0;unknown;x
Dorn;60171;USA;3;0;1;0;5;0;unknown;x
Doyle;60397;USA;3;0;2;0;5;1;unknown;x
Doyle;60402;USA;3;0;2;0;5;1;unknown;x
Draemel;60403;USA;3;0;2;0;5;1;unknown;x
Drain;60172;USA;3;0;1;0;5;0;unknown;x
Draper;60173;USA;3;0;1;0;5;0;unknown;x
Drum;60174;USA;1;0;2;0;5;0;unknown;x
Dulaney;60175;USA;3;0;1;0;5;0;unknown;x
Duncan;60441;USA;3;0;1;0;5;2;unknown;x
Dunckel;60176;USA;3;0;1;0;5;0;unknown;x
Dunkelberg;60177;USA;3;0;1;0;5;0;unknown;x
E. Martin;60301;USA;3;0;1;0;5;0;unknown;x
E.F. Harding;60231;USA;3;0;1;0;5;0;unknown;x
E.L. Harrison;60235;USA;3;0;1;0;5;0;unknown;x
E.P. Parker Jr.;60318;USA;2;0;2;0;5;0;unknown;x
Eagles;60178;USA;3;0;1;0;5;0;unknown;x
Earnest;60179;USA;3;0;1;0;5;0;unknown;x
Easley;60180;USA;3;0;1;0;5;0;unknown;x
Eckfeldt;60181;USA;3;0;1;0;5;0;unknown;x
Eddy;60182;USA;2;0;1;0;5;0;unknown;x
Edwards;60427;USA;3;0;2;0;5;1;unknown;x
Eichelberger;60183;USA;2;0;1;0;5;0;eichelberger_robert_usa;x
Emmons;60429;USA;1;0;2;0;5;2;unknown;x
Ennis;60185;USA;3;0;1;0;5;0;unknown;x
F.A. Irwin;60261;USA;3;0;1;0;5;0;unknown;x
F.L. Walker;60372;USA;3;0;1;0;5;0;unknown;x
F.S. Clark;60115;USA;3;0;1;0;5;0;unknown;x
Farrell;60188;USA;3;0;2;0;5;0;unknown;x
Fickel;60442;USA;2;0;2;0;5;2;unknown;x
Finley;60189;USA;3;0;1;0;5;0;unknown;x
Fish;60190;USA;3;0;1;0;5;0;unknown;x
Fitch;60400;USA;3;0;1;0;5;1;fitch_aubrey_usa;x
Fletcher;60408;USA;3;8192;1;0;5;1;fletcher_frank3_usa;x
Flory;60191;USA;3;0;1;0;5;0;unknown;x
Forster;60194;USA;3;0;1;0;5;0;unknown;x
Fort;60192;USA;3;0;1;0;5;0;unknown;x
Fortier;60193;USA;3;0;1;0;5;0;unknown;x
Frank;60438;USA;2;0;2;0;5;2;unknown;x
Franke;60195;USA;3;0;1;0;5;0;unknown;x
Fredendall;60196;USA;2;0;2;0;5;0;unknown;x
Frederick;60197;USA;3;0;1;0;5;0;unknown;x
French;60198;USA;3;0;1;0;5;0;unknown;x
Fry;60199;USA;3;0;1;0;5;0;unknown;x
Fuller;60200;USA;3;0;1;0;5;0;unknown;x
Furlong;60405;USA;3;0;2;0;5;1;unknown;x
Futch;60201;USA;2;0;1;0;5;0;unknown;x
G.A. Taylor;60361;USA;3;0;1;0;5;0;unknown;x
G.C. Marshall;60299;USA;0;4;3;0;5;0;marshall_george_usa;x
G.S. Patton;60321;USA;1;128;4;0;5;0;patton_george3_usa;x
Gaffey;60202;USA;3;0;1;0;5;0;unknown;x
Gallagher;60203;USA;3;0;1;0;5;0;unknown;x
Garvin;60204;USA;3;0;1;0;5;0;unknown;x
Gavin;60205;USA;3;0;1;0;5;0;unknown;x
Gay;60206;USA;1;0;2;0;5;0;unknown;x
George;60207;USA;3;0;1;0;5;0;kenney_george_usa;x
Gerhardt;60208;USA;3;0;1;0;5;0;unknown;x
Giffen;60418;USA;3;0;1;0;5;1;giffen_robert_usa;x
Gill;60211;USA;3;0;1;0;5;0;unknown;x
Gillem;60212;USA;2;0;1;0;5;0;unknown;x
Gillmore;60213;USA;3;0;1;0;5;0;unknown;x
Glasford;60394;USA;3;0;2;0;5;1;unknown;x
Goodman;60214;USA;3;0;1;0;5;0;unknown;x
Greely;60215;USA;3;0;1;0;5;0;unknown;x
Greene;60216;USA;3;0;1;0;5;0;unknown;x
Grimes;60217;USA;3;0;1;0;5;0;unknown;x
Griner;60218;USA;3;0;1;0;5;0;unknown;x
Griswold;60219;USA;2;4;1;0;5;0;griswold_oscar_usa;x
Groninger;60220;USA;2;0;1;0;5;0;unknown;x
Grow;60221;USA;3;0;2;0;5;0;unknown;x
Gruber;60222;USA;3;0;1;0;5;0;unknown;x
Grunert;60223;USA;2;0;1;0;5;0;unknown;x
Gurney;60224;USA;3;0;1;0;5;0;unknown;x
H. Harding;60232;USA;2;0;1;0;5;0;unknown;x
H.C. Evans;60187;USA;3;0;1;0;5;0;carlson_evans_usa;x
H.J. Collins;60124;USA;3;0;1;0;5;0;unknown;x
H.L.C. Jones;60267;USA;3;0;1;0;5;0;unknown;x
Haffner;60225;USA;3;0;1;0;5;0;unknown;x
Haislip;60226;USA;2;0;1;0;5;0;unknown;x
Hall;60227;USA;2;0;1;0;5;0;unknown;x
Halsey;60228;USA;3;0;1;0;5;0;unknown;x
Halsey;60399;USA;2;4096;2;0;5;1;halsey_william3_usa;x
Handy;60229;USA;1;0;2;0;5;0;unknown;x
Hardaway;60230;USA;3;0;1;0;5;0;unknown;x
Harmon;60233;USA;3;0;2;0;5;0;harmon_millard2_usa;x
Harmon;60434;USA;2;131072;2;0;5;2;unknown;x
Harper;60234;USA;2;0;1;0;5;0;unknown;x
Harrold;60236;USA;3;0;1;0;5;0;unknown;x
Hart;60391;USA;1;8192;3;0;5;1;hart_thomas2_usa;x
Hartle;60237;USA;3;0;1;0;5;0;unknown;x
Hartness;60238;USA;3;0;1;0;5;0;unknown;x
Hays;60241;USA;3;0;2;0;5;0;unknown;x
Hazlett;60242;USA;3;0;1;0;5;0;unknown;x
Helmick;60243;USA;3;0;1;0;5;0;unknown;x
Hendrix;60244;USA;2;0;1;0;5;0;unknown;x
Henning;60245;USA;3;0;1;0;5;0;unknown;x
Henry;60246;USA;3;0;1;0;5;0;unknown;x
Herren;60247;USA;3;0;1;0;5;0;unknown;x
Hess;60248;USA;3;0;1;0;5;0;unknown;x
Hester;60249;USA;3;0;1;0;5;0;unknown;x
Hewitt;60416;USA;2;0;2;0;5;1;hewitt_henry_usa;x
Hibbs;60250;USA;3;0;1;0;5;0;unknown;x
Hilldring;60253;USA;3;0;1;0;5;0;unknown;x
Hinds;60254;USA;2;0;2;0;5;0;unknown;x
Hobbs;60255;USA;2;0;2;0;5;0;unknown;x
Hodge;60256;USA;2;0;2;0;5;0;unknown;x
Hodges;60257;USA;1;128;3;0;5;0;hodges_courtney_usa;x
Hoffmann;60258;USA;3;0;1;0;5;0;unknown;x
Hoge;60259;USA;3;0;1;0;5;0;unknown;x
Huebner;60260;USA;2;0;1;0;5;0;unknown;x
I.D. White;60380;USA;3;0;1;0;5;0;unknown;x
Ingram;60417;USA;3;0;1;0;5;1;ingram_james_usa;x
J.C.H. Lee;60281;USA;3;0;1;0;5;0;unknown;x
J.D. Patch;60320;USA;3;0;1;0;5;0;unknown;x
J.E. Moore;60310;USA;1;0;3;0;5;0;unknown;x
J.E. Wood;60383;USA;3;0;1;0;5;0;unknown;x
J.F. Collins;60125;USA;2;0;2;0;5;0;unknown;x
J.J. Devine;60165;USA;3;0;2;0;5;0;unknown;x
J.L. Bradley;60063;USA;1;0;2;0;5;0;unknown;x
J.L. Collins;60126;USA;2;16;2;0;5;0;collins_joseph_usa;x
J.L. Devine;60164;USA;3;0;1;0;5;0;unknown;x
J.S. Bradley;60064;USA;3;0;1;0;5;0;unknown;x
J.S. Wood;60384;USA;3;0;2;0;5;0;unknown;x
Jackson;60263;USA;3;0;1;0;5;0;unknown;x
Johnson;60264;USA;3;0;1;0;5;0;unknown;x
Jones;60446;USA;2;0;2;0;5;2;unknown;x
Joyce;60269;USA;2;0;2;0;5;0;unknown;x
Kean;60270;USA;3;0;2;0;5;0;unknown;x
Keating;60271;USA;3;0;1;0;5;0;unknown;x
Kendall;60272;USA;3;0;2;0;5;0;unknown;x
Kepner;60433;USA;3;0;1;0;5;2;unknown;x
Keyes;60273;USA;2;0;2;0;5;0;unknown;x
Kimmel;60392;USA;1;0;3;0;5;1;kimmel_husband_usa;x
King;60393;USA;1;4096;3;0;5;1;king_ernest3_usa;x
Kramer;60274;USA;3;0;1;0;5;0;unknown;x
Krogstad;60431;USA;3;0;1;0;5;2;unknown;x
Krueger;60275;USA;1;4;2;0;5;0;krueger_walter_usa;x
L. Donovan;60168;USA;3;0;1;0;5;0;unknown;x
L.D. Brown;60078;USA;3;0;1;0;5;0;unknown;x
L.E. Jones;60268;USA;3;0;1;0;5;0;unknown;x
L.L. Davis;60158;USA;3;0;1;0;5;0;unknown;x
L.P. Collins;60127;USA;3;0;1;0;5;0;unknown;x
L.S. Gerow;60209;USA;3;0;1;0;5;0;gerow_leonard2_usa;x
L.T. Gerow;60210;USA;1;0;2;0;5;0;unknown;x
Lackland;60443;USA;3;0;1;0;5;2;unknown;x
Landrum;60276;USA;3;0;1;0;5;0;unknown;x
Lauer;60277;USA;3;0;1;0;5;0;unknown;x
Lawrence;60278;USA;3;0;1;0;5;0;unknown;x
Lawton;60279;USA;3;0;1;0;5;0;unknown;x
Lear;60280;USA;1;0;2;0;5;0;unknown;x
Lehman;60283;USA;3;0;1;0;5;0;unknown;x
Lemnitzer;60284;USA;3;0;3;0;5;0;unknown;x
Leonard;60285;USA;3;0;1;0;5;0;unknown;x
Livesay;60286;USA;3;0;1;0;5;0;unknown;x
Lucas;60287;USA;2;0;2;0;5;0;unknown;x
M.D. Taylor;60362;USA;3;0;2;0;5;0;taylor_maxwell_usa;x
M.W. Clark;60116;USA;1;4;2;0;5;0;clark_mark_usa;x
MacKelvie;60292;USA;2;0;1;0;5;0;unknown;x
Macon;60295;USA;3;0;1;0;5;0;unknown;x
Magruder;60296;USA;3;0;1;0;5;0;unknown;x
Mahin;60297;USA;3;0;1;0;5;0;unknown;x
Marley;60298;USA;3;0;1;0;5;0;unknown;x
McAuliffe;60289;USA;3;0;2;0;5;0;mcauliffe_anthony_usa;x
McBride;60290;USA;2;0;2;0;5;0;unknown;x
McCain;60409;USA;2;0;2;0;5;1;mccain_john_usa;x
McClure;60291;USA;3;0;1;0;5;0;unknown;x
McDonnell;60432;USA;3;0;1;0;5;2;unknown;x
McLain;60293;USA;2;0;1;0;5;0;unknown;x
McNair;60294;USA;1;0;2;0;5;0;mcnair_leslie_usa;x
McWhorter;60419;USA;2;0;2;0;5;1;unknown;x
Melasky;60302;USA;3;0;1;0;5;0;unknown;x
Middleton;60303;USA;2;0;1;0;5;0;unknown;x
Miles;60305;USA;2;0;1;0;5;0;unknown;x
Miley;60306;USA;3;0;2;0;5;0;unknown;x
Millburn;60304;USA;2;0;2;0;5;0;unknown;x
Miller;60307;USA;3;0;1;0;5;0;unknown;x
Millikin;60308;USA;2;0;1;0;5;0;unknown;x
Moon;60421;USA;3;0;2;0;5;1;unknown;x
Morris;60311;USA;2;0;1;0;5;0;unknown;x
Mudge;60312;USA;3;0;1;0;5;0;unknown;x
Mueller;60313;USA;3;0;1;0;5;0;unknown;x
Muir;60314;USA;3;0;1;0;5;0;unknown;x
Munroe;60413;USA;3;0;2;0;5;1;unknown;x
Murray;60315;USA;3;0;2;0;5;0;unknown;x
N.A. Burnell;60088;USA;3;0;1;0;5;0;unknown;x
Newgarden;60316;USA;3;0;1;0;5;0;unknown;x
Newton;60406;USA;3;0;1;0;5;1;unknown;x
Nimitz;60390;USA;0;4096;4;0;5;1;nimitz_chester_usa;x
O.N. Bradley;60065;USA;0;4;4;0;5;0;bradley_omar2_usa;x
Oliver;60317;USA;3;0;1;0;5;0;unknown;x
Paul;60322;USA;3;0;1;0;5;0;unknown;x
Peabody;60437;USA;3;0;1;0;5;2;unknown;x
Peek;60323;USA;2;0;1;0;5;0;unknown;x
Persons;60324;USA;3;0;1;0;5;0;unknown;x
Pierce;60325;USA;3;0;2;0;5;0;unknown;x
Porter;60326;USA;3;0;1;0;5;0;unknown;x
Prichard;60327;USA;3;0;1;0;5;0;unknown;x
Prickett;60328;USA;3;0;1;0;5;0;unknown;x
Prosser;60329;USA;3;0;1;0;5;0;unknown;x
Pye;60426;USA;2;0;2;0;5;1;unknown;x
R. Donovan;60169;USA;2;0;1;0;5;0;donovan_william_usa;x
R.C. Smith;60352;USA;3;0;1;0;5;0;unknown;x
R.L. Burnell;60089;USA;3;0;1;0;5;0;unknown;x
R.W. Hasbrouck;60239;USA;3;0;1;0;5;0;unknown;x
Ransom;60330;USA;3;0;1;0;5;0;unknown;x
Reckord;60331;USA;2;0;1;0;5;0;unknown;x
Reichsmuth;60420;USA;2;0;3;0;5;1;unknown;x
Reinhardt;60332;USA;2;0;1;0;5;0;unknown;x
Reinhart;60333;USA;3;0;1;0;5;0;unknown;x
Richardson;60334;USA;2;0;2;0;5;0;unknown;x
Ridgway;60335;USA;1;256;3;0;5;0;ridgway_matthew_usa;x
Ridley;60336;USA;3;0;1;0;5;0;unknown;x
Robertson;60337;USA;3;0;1;0;5;0;unknown;x
Rodwell;60338;USA;3;0;1;0;5;0;unknown;x
Rooks;60339;USA;3;0;1;0;5;0;unknown;x
Rose;60340;USA;3;0;1;0;5;0;unknown;x
Rowe;60411;USA;3;0;2;0;5;1;unknown;x
Russell;60341;USA;3;0;1;0;5;0;unknown;x
Ryan;60444;USA;3;0;1;0;5;2;unknown;x
Ryder;60342;USA;2;0;1;0;5;0;ryder_charles_usa;x
S.G. Collins;60128;USA;3;0;1;0;5;0;unknown;x
S.L. Irwin;60262;USA;3;0;1;0;5;0;unknown;x
S.V. Hasbrouck;60240;USA;3;0;1;0;5;0;unknown;x
Schmidt;60343;USA;3;0;1;0;5;0;unknown;x
Scott;60344;USA;2;0;1;0;5;0;scott_walter_usa;x
Sharp;60345;USA;1;0;2;0;5;0;unknown;x
Sharp Jr.;60414;USA;3;0;2;0;5;1;unknown;x
Short;60346;USA;2;0;1;0;5;0;short_walter_usa;x
Sibert;60347;USA;3;0;1;0;5;0;unknown;x
Silvester;60348;USA;3;0;1;0;5;0;unknown;x
Simpson;60349;USA;1;4;3;0;5;0;simpson_william2_usa;x
Sloan;60350;USA;3;0;1;0;5;0;unknown;x
Somervell;60354;USA;1;0;2;0;5;0;unknown;x
Spragins;60355;USA;3;0;1;0;5;0;unknown;x
Spruance;60407;USA;3;4096;1;0;5;1;spruance_raymond_usa;x
Stark;60388;USA;0;8192;4;0;5;1;stark_harold_usa;x
Stillwell;60356;USA;2;16;2;0;5;0;stilwell_joseph2_usa;x
Stroh;60357;USA;3;0;1;0;5;0;unknown;x
Strong;60358;USA;2;0;1;0;5;0;unknown;x
Sultan;60359;USA;2;0;1;0;5;0;sultan_daniel2_usa;x
Swift;60360;USA;3;0;1;0;5;0;unknown;x
T.F. Hickey;60252;USA;2;0;2;0;5;0;unknown;x
T.K. Brown;60079;USA;3;0;2;0;5;0;unknown;x
Terrell;60363;USA;3;0;1;0;5;0;unknown;x
Theobald;60404;USA;3;0;2;0;5;1;theobald_robert_usa;x
Thompson;60364;USA;2;0;2;0;5;0;unknown;x
Tinker;60440;USA;3;0;1;0;5;2;unknown;x
Truesdell;60365;USA;2;0;1;0;5;0;unknown;x
Truscott;60366;USA;3;4;2;0;5;0;truscott_lucian_usa;x
Twaddle;60367;USA;3;0;1;0;5;0;unknown;x
V. Evans;60186;USA;3;0;1;0;5;0;unknown;x
Van Fleet;60368;USA;3;0;2;0;5;0;unknown;x
Van Voorhis;60369;USA;2;0;1;0;5;0;unknown;x
W.A. Campbell;60098;USA;3;0;1;0;5;0;unknown;x
W.B. Smith;60353;USA;1;4;2;0;5;0;bedell-smith_walter_usa;x
W.C. Lee;60282;USA;3;0;1;0;5;0;unknown;x
W.D. Brown;60080;USA;3;0;1;0;5;0;unknown;x
W.H. Walker;60373;USA;2;0;2;0;5;0;unknown;x
Wagner;60396;USA;3;0;2;0;5;1;unknown;x
Wainwright;60370;USA;2;2;2;0;5;0;wainwright_jonathan_usa;x
Waldron;60371;USA;3;0;1;0;5;0;unknown;x
Wallace;60374;USA;3;0;1;0;5;0;unknown;x
Ward;60375;USA;3;0;2;0;5;0;unknown;x
Wash;60436;USA;3;0;1;0;5;2;unknown;x
Watson;60376;USA;3;0;1;0;5;0;unknown;x
Weaver;60377;USA;3;0;1;0;5;0;unknown;x
Wedemeyer;60378;USA;1;0;2;0;5;0;wedemeyer_albert_usa;x
Wilcox Jr.;60412;USA;2;0;2;0;5;1;unknown;x
Wiley;60395;USA;3;0;1;0;5;1;unknown;x
Wilson;60381;USA;3;0;1;0;5;0;unknown;x
Wing;60382;USA;3;0;1;0;5;0;unknown;x
Withers Jr.;60424;USA;3;0;1;0;5;1;unknown;x
Woodruff;60385;USA;3;0;2;0;5;0;unknown;x
Wyche;60386;USA;3;0;1;0;5;0;unknown;x
Wyman;60387;USA;3;0;2;0;5;0;unknown;x
Doyle;60447;USA;3;0;0;0;5;1;unknown;x
Wiley;60448;USA;3;0;0;0;5;1;unknown;x
Rooks;60449;USA;3;0;0;0;5;1;unknown;x
Robinson;60450;USA;3;0;0;0;5;1;unknown;x
Scanland;60451;USA;3;0;0;0;5;1;unknown;x
Cooke;60452;USA;3;0;0;0;5;1;unknown;x
Reordan;60453;USA;3;0;0;0;5;1;unknown;x
Bunkley;60454;USA;3;0;0;0;5;1;unknown;x
Lindsay;60455;USA;3;0;0;0;5;1;unknown;x
McKee;60456;USA;3;0;0;0;5;1;unknown;x
Sherman;60457;USA;3;0;0;0;5;1;unknown;x
