Name;ID;Country;Rank;Traits;Skill;Experience;Loyalty;Type;Picture;x
M. Hirata;101074;JAP;2;0;1;0;5;0;unknown;x
N. Hirata;101075;JAP;2;0;2;0;5;1;unknown;x
S. Hirose;101076;JAP;3;0;1;0;5;1;unknown;x
H. Hitomi;101077;JAP;2;0;1;0;5;0;unknown;x
T. Hojo;101078;JAP;3;0;1;0;5;0;unknown;x
M. Honda;101079;JAP;2;2;3;0;5;0;honda_masaki_jap;x
Y. Hongo;101080;JAP;2;0;1;0;5;0;unknown;x
M. Honma;101081;JAP;2;0;2;0;5;0;unknown;x
T. Horii;101082;JAP;2;0;1;0;5;0;unknown;x
T. Hoshinato;101083;JAP;2;0;1;0;5;0;unknown;x
B. Hosogaya;101084;JAP;2;0;2;0;5;1;unknown;x
T. Hosokawa;101085;JAP;2;0;1;0;5;0;unknown;x
K. Hosomi;101086;JAP;3;0;1;0;5;0;unknown;x
K. Htekeyama;101087;JAP;3;0;2;0;5;1;unknown;x
S. Hyakatuke;101088;JAP;2;0;3;0;5;0;unknown;x
S. Ichise;101089;JAP;3;0;2;0;5;1;unknown;x
T. Ide;101090;JAP;2;0;1;0;5;0;unknown;x
S. Iida;101091;JAP;2;0;3;0;5;0;unknown;x
J. Iimura;101092;JAP;2;0;3;0;5;0;unknown;x
M. Iinuma;101093;JAP;2;0;1;0;5;0;unknown;x
K. Ijuin;101094;JAP;3;0;1;0;5;0;unknown;x
N. Ikeda;101095;JAP;3;0;1;0;5;0;unknown;x
S. Ikeda;101096;JAP;2;0;1;0;5;0;unknown;x
K. Ikegami;101097;JAP;3;0;1;0;5;0;unknown;x
K. Ikenoue;101098;JAP;3;0;1;0;5;0;unknown;x
T. Ikuta;101099;JAP;3;0;1;0;5;0;unknown;x
T. Imai;101100;JAP;3;0;1;0;5;0;unknown;x
H. Imamura;101101;JAP;2;0;3;0;5;0;unknown;x
K. Imamura;101102;JAP;2;0;2;0;5;0;unknown;x
S. Imamura;101103;JAP;3;0;2;0;5;1;unknown;x
A. Imaye;101104;JAP;3;0;1;0;5;0;unknown;x
S. Inaba;101105;JAP;2;0;1;0;5;0;unknown;x
T. Inamura;101106;JAP;3;0;1;0;5;0;unknown;x
M. Inkai;101107;JAP;3;0;1;0;5;0;unknown;x
A. Inoue;101108;JAP;3;0;1;0;5;0;unknown;x
S. Inoue;101109;JAP;2;0;1;0;5;0;unknown;x
Y. Inoue;101110;JAP;3;0;1;0;5;0;unknown;x
Y. Inoue;101111;JAP;3;0;2;0;5;1;unknown;x
S. Inouyu;101112;JAP;2;0;2;0;5;1;unknown;x
N. Irifune;101113;JAP;3;0;1;0;5;1;unknown;x
K. Isa;101114;JAP;2;0;1;0;5;0;unknown;x
T. Ishiguro;101115;JAP;2;0;2;0;5;0;unknown;x
K. Ishihara;101116;JAP;2;0;2;0;5;0;unknown;x
S. Ishii;101117;JAP;3;0;1;0;5;0;unknown;x
S. Ishikawa;101118;JAP;3;0;2;0;5;1;unknown;x
S. Ishimoto;101119;JAP;2;0;1;0;5;0;unknown;x
Y. Ishino;101120;JAP;3;0;1;0;5;0;unknown;x
J. Ishitani;101121;JAP;3;0;1;0;5;0;unknown;x
R. Isogai;101122;JAP;2;0;1;0;5;0;unknown;x
A. Itada;101123;JAP;2;0;1;0;5;0;unknown;x
T. Itada;101124;JAP;2;0;1;0;5;0;unknown;x
S. Itagaki;101125;JAP;1;4;3;0;5;0;itagaki_shishiro_jap;x
N. Itatsu;101126;JAP;3;0;1;0;5;0;unknown;x
T. Ito;101127;JAP;3;0;1;0;5;0;unknown;x
T. Itsuki;101128;JAP;3;0;1;0;5;0;unknown;x
S. Iwabe;101129;JAP;3;0;1;0;5;0;unknown;x
S. Iwabuchi;101130;JAP;3;131072;1;0;5;2;unknown;x
T. Iwai;101131;JAP;2;0;1;0;5;0;unknown;x
H. Iwakiri;101132;JAP;3;0;1;0;5;0;unknown;x
H. Iwakuro;101133;JAP;3;0;2;0;5;0;unknown;x
O. Iwanaka;101134;JAP;2;0;1;0;5;0;unknown;x
Y. Iwanaka;101135;JAP;2;0;1;0;5;0;unknown;x
S. Iwasa;101136;JAP;3;0;1;0;5;0;unknown;x
T. Iwasaki;101137;JAP;2;0;1;0;5;0;unknown;x
A. Izaki;101138;JAP;1;4096;3;0;5;1;unknown;x
M. Izeki;101139;JAP;2;0;1;0;5;0;unknown;x
S. Kagesa;101140;JAP;2;0;1;0;5;0;unknown;x
S. Kajioka;101141;JAP;3;0;2;0;5;1;unknown;x
K. Kakuda;101142;JAP;3;0;2;0;5;1;unknown;x
M. Kanda;101143;JAP;2;0;2;0;5;0;unknown;x
Y. Kasahara;101144;JAP;2;0;2;0;5;0;unknown;x
A. Kasuga;101145;JAP;3;0;1;0;5;1;unknown;x
S. Katagiri;101146;JAP;2;0;1;0;5;0;unknown;x
S. Katamura;101147;JAP;2;0;1;0;5;0;unknown;x
T. Kataoka;101148;JAP;2;0;2;0;5;0;unknown;x
A. Kata;101149;JAP;3;0;1;0;5;0;unknown;x
R. Kato;101150;JAP;2;0;1;0;5;0;unknown;x
S. Kato;101151;JAP;3;0;1;0;5;0;unknown;x
K. Katsuki;101152;JAP;2;0;1;0;5;0;unknown;x
M. Kawabe;101153;JAP;1;32;4;0;5;0;unknown;x
M. Kawabe;101154;JAP;1;131072;3;0;5;2;unknown;x
T. Kawabe;101155;JAP;2;131072;2;0;5;2;unknown;x
S. Kawaburo;101156;JAP;3;0;1;0;5;0;unknown;x
S. Kawada;101157;JAP;2;0;1;0;5;0;unknown;x
T. Kawada;101158;JAP;2;0;1;0;5;0;unknown;x
B. Kawagishi;101159;JAP;2;0;1;0;5;0;unknown;x
K. Kawaguchi;101160;JAP;2;0;1;0;5;0;unknown;x
T. Kawahara;101161;JAP;3;0;1;0;5;0;unknown;x
J. Kawamine;101162;JAP;2;0;1;0;5;0;unknown;x
S. Kawamura;101163;JAP;3;0;2;0;5;0;unknown;x
M. Kawanami;101164;JAP;2;0;1;0;5;0;unknown;x
M. Kawanami;101165;JAP;2;0;1;0;5;0;unknown;x
T. Kawarada;101166;JAP;2;0;1;0;5;0;unknown;x
O. Kawashima;101167;JAP;3;0;1;0;5;0;unknown;x
M. Kawazoe;101168;JAP;3;0;1;0;5;0;unknown;x
P. Kaya;101169;JAP;2;0;2;0;5;0;unknown;x
K. Kayashima;101170;JAP;3;0;1;0;5;0;unknown;x
G. Kenjo;101171;JAP;3;0;1;0;5;0;unknown;x
F. Keshi;101172;JAP;3;0;2;0;5;1;unknown;x
T. Keuchi;101173;JAP;2;0;1;0;5;0;unknown;x
A. Kido;101174;JAP;3;0;1;0;5;0;unknown;x
K. Kido;101175;JAP;3;0;1;0;5;0;unknown;x
K. Kijima;101176;JAP;3;0;1;0;5;0;unknown;x
H. Kimura;101177;JAP;1;256;2;0;5;0;h_kimura_jap;x
M. Kimura;101178;JAP;2;0;1;0;5;0;unknown;x
T. Kimura;101179;JAP;2;0;1;0;5;0;unknown;x
B. Kinoshita;101180;JAP;2;131072;2;0;5;2;unknown;x
S. Kira;101181;JAP;3;0;1;0;5;1;unknown;x
K. Kishigawa;101182;JAP;3;0;1;0;5;0;unknown;x
S. Kita;101183;JAP;2;0;2;0;5;0;unknown;x
K. Kitajima;101184;JAP;2;0;1;0;5;0;unknown;x
K. Kitamura;101185;JAP;3;0;1;0;5;0;unknown;x
K. Kitano;101186;JAP;2;0;2;0;5;0;unknown;x
M. Kitano;101187;JAP;3;0;1;0;5;0;unknown;x
T. Koba;101188;JAP;3;0;1;0;5;0;unknown;x
N. Kobayashi;101189;JAP;2;0;2;0;5;0;unknown;x
T. Kobayashi;101190;JAP;3;0;1;0;5;0;unknown;x
T. Kobayashi;101191;JAP;3;0;2;0;5;1;unknown;x
A. Kobori;101192;JAP;3;0;1;0;5;0;unknown;x
S. Koboyashi;101193;JAP;2;0;2;0;5;1;unknown;x
M. Koga;101194;JAP;2;4096;5;0;5;1;koga_mineichi_jap;x
R. Koga;101195;JAP;3;0;1;0;5;0;unknown;x
T. Koga;101196;JAP;2;0;1;0;5;0;unknown;x
K. Koiso;101197;JAP;1;16;3;0;5;0;k_koiso_jap;x
G. Koito;101198;JAP;2;0;1;0;5;0;unknown;x
S. Kokubu;101199;JAP;2;0;1;0;5;0;unknown;x
T. Komatsu;101200;JAP;2;0;2;0;5;1;komatsu_jap;x
M. Komatsubara;101201;JAP;2;0;1;0;5;0;unknown;x
R. Komatsuzaki;101202;JAP;3;0;1;0;5;0;unknown;x
K. Komoda;101203;JAP;2;0;1;0;5;0;unknown;x
K. Kondo;101204;JAP;3;131072;1;0;5;2;unknown;x
N. Kondo;101205;JAP;2;0;3;0;5;1;unknown;x
C. Kono;101206;JAP;3;0;2;0;5;1;unknown;x
T. Kono;101207;JAP;3;0;1;0;5;0;unknown;x
Y. Kozuki;101208;JAP;2;0;3;0;5;0;unknown;x
K. Kubo;101209;JAP;3;0;1;0;5;1;unknown;x
T. Kubota;101210;JAP;3;0;1;0;5;0;unknown;x
T. Kumaichi;101211;JAP;2;0;2;0;5;1;unknown;x
S. Kuno;101212;JAP;2;0;2;0;5;0;unknown;x
T. Kunomura;101213;JAP;2;0;1;0;5;0;unknown;x
T. Kuribayashi;101214;JAP;1;4;2;0;5;0;kuribayashi;x
T. Kurita;101215;JAP;2;4096;2;0;5;1;kurita_takeo_jap;x
S. Kuroda;101216;JAP;2;0;2;0;5;0;unknown;x
H. Kurose;101217;JAP;3;0;1;0;5;0;unknown;x
T. Kurusu;101218;JAP;3;0;1;0;5;0;unknown;x
S. Kusaba;101219;JAP;3;0;2;0;5;0;unknown;x
A. Kusaba;101220;JAP;2;0;2;0;5;0;unknown;x
S. Kusgibichi;101221;JAP;2;0;1;0;5;0;unknown;x
T. Kuwada;101222;JAP;3;0;1;0;5;0;unknown;x
K. Kuwaori;101223;JAP;3;0;1;0;5;0;unknown;x
T. Kuwubara;101224;JAP;3;0;2;0;5;1;unknown;x
I. Mabuchi;101225;JAP;3;0;1;0;5;0;unknown;x
K. Machijiri;101226;JAP;2;0;2;0;5;0;unknown;x
S. Makino;101227;JAP;2;0;2;0;5;0;unknown;x
K. Makita;101228;JAP;2;0;2;0;5;1;unknown;x
K. Managi;101229;JAP;2;0;1;0;5;0;unknown;x
G. Mano;101230;JAP;2;0;1;0;5;0;unknown;x
K. Marushige;101231;JAP;3;0;2;0;5;1;unknown;x
M. Maruyama;101232;JAP;2;0;1;0;5;0;unknown;x
Y. Masai;101233;JAP;3;0;2;0;5;0;unknown;x
S. Masaichi;101234;JAP;2;0;3;0;5;1;unknown;x
H. Matsui;101235;JAP;3;0;1;0;5;0;unknown;x
I. Matsui;101236;JAP;1;4;3;0;5;0;unknown;x
K. Matsui;101237;JAP;3;0;1;0;5;0;unknown;x
T. Matsui;101238;JAP;2;0;2;0;5;0;unknown;x
S. Matsunga;101239;JAP;3;0;1;0;5;1;unknown;x
A. Matsura;101240;JAP;2;0;1;0;5;0;unknown;x
M. Matsuyama;101241;JAP;3;0;1;0;5;1;unknown;x
Y. Matsuyama;101242;JAP;2;0;1;0;5;0;unknown;x
K. Mazaki;101243;JAP;3;131072;1;0;5;2;unknown;x
K. Mikami;101244;JAP;3;131072;1;0;5;2;unknown;x
G. Mikawa;101245;JAP;2;0;2;0;5;1;mikawa_gunichi_jap;x
N. Mikuni;101246;JAP;2;0;1;0;5;0;unknown;x
G. Minakami;101247;JAP;1;4;2;0;5;0;unknown;x
J. Minami;101248;JAP;1;128;2;0;5;0;unknown;x
G. Mishima;101249;JAP;3;0;1;0;5;0;unknown;x
C. Miura;101250;JAP;2;0;1;0;5;0;unknown;x
S. Miura;101251;JAP;2;0;1;0;5;0;unknown;x
S. Miwa;101252;JAP;3;0;2;0;5;1;unknown;x
S. Miyakawa;101253;JAP;2;0;1;0;5;0;unknown;x
S. Miyake;101254;JAP;3;0;1;0;5;0;unknown;x
F. Miyashita;101255;JAP;3;0;1;0;5;0;unknown;x
K. Miyashita;101256;JAP;3;0;1;0;5;0;unknown;x
S. Miyazaki;101257;JAP;2;0;2;0;5;0;unknown;x
T. Miyazaki;101258;JAP;3;0;1;0;5;0;unknown;x
Y. Mizuhara;101259;JAP;2;0;1;0;5;0;unknown;x
S. Moizumi;101260;JAP;2;0;1;0;5;1;unknown;x
K. Moji;101261;JAP;2;0;1;0;5;0;unknown;x
S. Mori;101262;JAP;2;0;1;0;5;0;unknown;x
T. Mori;101263;JAP;2;0;2;0;5;0;unknown;x
S. Morioka;101264;JAP;2;0;1;0;5;0;unknown;x
G. Morozumi;101265;JAP;2;0;2;0;5;0;unknown;x
S. Motogawa;101266;JAP;3;0;1;0;5;0;unknown;x
S. Mugikura;101267;JAP;2;0;1;0;5;0;unknown;x
T. Mura;101268;JAP;3;0;1;0;5;0;unknown;x
K. Murakami;101269;JAP;2;0;2;0;5;0;unknown;x
S. Murakami;101270;JAP;3;0;1;0;5;0;unknown;x
Y. Muraoka;101271;JAP;2;0;1;0;5;0;unknown;x
T. Murata;101272;JAP;3;0;1;0;5;0;unknown;x
R. Mutaguchi;101273;JAP;2;0;3;0;5;0;unknown;x
A. Muto;101274;JAP;2;4;2;0;5;0;muto_akira_jap;x
N. Muto;101275;JAP;0;4;3;0;5;0;unknown;x
K. Nagano;101276;JAP;3;0;1;0;5;0;unknown;x
O. Nagano;101277;JAP;0;4096;4;0;5;1;nagano_osami2_jap;x
Y. Nagano;101278;JAP;2;0;1;0;5;0;unknown;x
T. Nagashima;101279;JAP;3;0;1;0;5;0;unknown;x
H. Nagatsu;101280;JAP;2;0;1;0;5;0;unknown;x
S. Nagatsu;101281;JAP;2;0;1;0;5;0;unknown;x
K. Nagazawa;101282;JAP;3;0;1;0;5;0;unknown;x
C. Nagumo;101283;JAP;2;4096;5;0;5;1;nagumo_chuichi_jap;x
S. Nagura;101284;JAP;3;0;1;0;5;0;unknown;x
A. Naka;101285;JAP;2;0;1;0;5;0;unknown;x
E. Naka;101286;JAP;2;0;1;0;5;0;unknown;x
M. Nakai;101287;JAP;1;128;3;0;5;0;unknown;x
R. Nakai;101288;JAP;2;0;1;0;5;0;unknown;x
K. Nakajima;101289;JAP;2;0;1;0;5;0;unknown;x
T. Nakajima;101290;JAP;3;0;1;0;5;0;unknown;x
A. Nakamura;101291;JAP;2;0;2;0;5;0;unknown;x
J. Nakamura;101292;JAP;2;0;1;0;5;0;unknown;x
K. Nakamura;101293;JAP;3;0;1;0;5;1;unknown;x
T. Nakamura;101294;JAP;3;0;1;0;5;0;unknown;x
H. Nakano;101295;JAP;2;0;1;0;5;0;unknown;x
R. Nakanishi;101296;JAP;3;131072;1;0;5;2;unknown;x
Y. Nakoka;101297;JAP;2;0;1;0;5;0;unknown;x
T. Nakashiro;101298;JAP;2;0;1;0;5;0;unknown;x
M. Nakayama;101299;JAP;3;0;1;0;5;0;unknown;x
T. Nakayama;101300;JAP;3;0;1;0;5;0;unknown;x
M. Nakazawa;101301;JAP;2;0;3;0;5;0;unknown;x
J. Nanbu;101302;JAP;3;0;1;0;5;0;unknown;x
A. Nara;101303;JAP;2;0;1;0;5;0;unknown;x
T. Nashimura;101304;JAP;3;0;2;0;5;1;unknown;x
H. Nashioka;101305;JAP;3;0;1;0;5;0;unknown;x
Y. Nasu;101306;JAP;3;0;1;0;5;0;unknown;x
Y. Nishida;101307;JAP;3;0;1;0;5;0;unknown;x
K. Nishihara;101308;JAP;2;0;3;0;5;0;unknown;x
T. Nishimura;101309;JAP;2;0;1;0;5;0;unknown;x
J. Nishio;101310;JAP;1;1;4;0;5;0;nishio_jap;x
T. Nippa;101311;JAP;3;0;2;0;5;1;unknown;x
Y. Nishioeda;101312;JAP;2;0;2;0;5;0;unknown;x
S. Nishiwaki;101313;JAP;3;0;1;0;5;0;unknown;x
F. Nishiyama;101314;JAP;2;0;1;0;5;0;unknown;x
K. Noda;101315;JAP;2;0;3;0;5;0;unknown;x
S. Noguchi;101316;JAP;3;0;1;0;5;0;unknown;x
K. Nomizo;101317;JAP;3;0;1;0;5;0;unknown;x
A. Nonaka;101318;JAP;3;131072;2;0;5;2;unknown;x
A. Nozoe;101319;JAP;3;0;1;0;5;0;unknown;x
M. Nozoe;101320;JAP;2;0;1;0;5;0;unknown;x
S. Oba;101321;JAP;2;0;2;0;5;0;unknown;x
K. Obara;101322;JAP;3;0;1;0;5;0;unknown;x
H. Obata;101323;JAP;2;131072;3;0;5;2;unknown;x
N. Obata;101324;JAP;3;0;2;0;5;0;unknown;x
T. Obata;101325;JAP;2;0;2;0;5;0;unknown;x
C. Ochiai;101326;JAP;2;0;1;0;5;0;unknown;x
J. Ochiai;101327;JAP;2;0;1;0;5;0;unknown;x
M. Ochiai;101328;JAP;3;0;1;0;5;0;unknown;x
K. Oda;101329;JAP;3;0;1;0;5;0;unknown;x
M. Oda;101330;JAP;3;0;1;0;5;0;unknown;x
K. Odaka;101331;JAP;2;0;1;0;5;0;unknown;x
S. Oga;101332;JAP;2;0;1;0;5;0;unknown;x
R. Ogisu;101333;JAP;2;0;1;0;5;0;unknown;x
M. Ohkuma;101334;JAP;2;0;2;0;5;1;unknown;x
K. Ohta;101335;JAP;2;0;1;0;5;0;unknown;x
T. Oidada;101336;JAP;3;0;1;0;5;0;unknown;x
N. Okabe;101337;JAP;1;1;2;0;5;0;unknown;x
T. Okabe;101338;JAP;3;0;1;0;5;0;unknown;x
T. Okada;101339;JAP;2;0;2;0;5;0;unknown;x
Y. Okamoto;101340;JAP;2;0;1;0;5;0;unknown;x
K. Okamura;101341;JAP;3;0;1;0;5;0;unknown;x
Y. Okamura;101342;JAP;1;4;4;0;5;0;unknown;x
S. Okazaki;101343;JAP;2;0;1;0;5;0;unknown;x
K. Oki;101344;JAP;2;0;1;0;5;0;unknown;x
S. Okido;101345;JAP;2;0;2;0;5;0;unknown;x
S. Omori;101346;JAP;3;0;2;0;5;1;unknown;x
K. Omota;101347;JAP;3;0;1;0;5;0;unknown;x
G. Onitake;101348;JAP;3;0;1;0;5;0;unknown;x
S. Onoshi;101349;JAP;3;0;2;0;5;1;onoshi;x
M. Osako;101350;JAP;2;0;2;0;5;0;unknown;x
K. Osuga;101351;JAP;3;0;1;0;5;0;unknown;x
M. Osugi;101352;JAP;3;0;2;0;5;1;unknown;x
S. Ota;101353;JAP;3;0;1;0;5;0;unknown;x
Y. Ota;101354;JAP;2;0;1;0;5;0;unknown;x
Y. Owada;101355;JAP;3;0;2;0;5;1;unknown;x
F. Oyokawa;101356;JAP;2;0;2;0;5;2;unknown;x
Y. Ozaki;101357;JAP;2;0;1;0;5;0;unknown;x
J. Ozawa;101358;JAP;2;4096;4;0;5;1;ozawa_jisaburo_jap;x
M. Saito;101359;JAP;2;0;2;0;5;0;unknown;x
Y. Saito;101360;JAP;2;0;1;0;5;0;unknown;x
S. Sakaguchi;101361;JAP;2;0;1;0;5;0;unknown;x
N. Sakai;101362;JAP;2;0;1;0;5;0;unknown;x
T. Sakai;101363;JAP;1;4;2;0;5;0;unknown;x
Y. Sakai;101364;JAP;2;0;1;0;5;0;unknown;x
I. Sakamoto;101365;JAP;2;0;2;0;5;1;unknown;x
S. Sakamoto;101366;JAP;3;0;1;0;5;0;unknown;x
Y. Sakamoto;101367;JAP;3;0;1;0;5;0;unknown;x
Y. Sakanishi;101368;JAP;2;0;1;0;5;0;unknown;x
S. Sakuma;101369;JAP;3;0;1;0;5;0;unknown;x
T. Sakuma;101370;JAP;2;0;1;0;5;0;unknown;x
S. Sakurai;101371;JAP;2;0;2;0;5;0;unknown;x
T. Sakurai;101372;JAP;3;0;1;0;5;0;unknown;x
J. Sanada;101373;JAP;3;0;1;0;5;0;unknown;x
T. Sano;101374;JAP;2;0;2;0;5;0;unknown;x
S. Sasa;101375;JAP;3;0;1;0;5;0;unknown;x
M. Sasaki;101376;JAP;2;0;1;0;5;0;unknown;x
K. Satake;101377;JAP;3;0;1;0;5;0;unknown;x
B. Sato;101378;JAP;3;0;1;0;5;0;unknown;x
G. Sato;101379;JAP;3;0;1;0;5;0;unknown;x
K. Sato;101380;JAP;2;0;1;0;5;0;unknown;x
S. Sato;101381;JAP;3;0;2;0;5;0;unknown;x
T. Sato;101382;JAP;3;0;1;0;5;0;unknown;x
S. Sawada;101383;JAP;2;0;2;0;5;0;unknown;x
G. Seki;101384;JAP;2;0;1;0;5;0;unknown;x
S. Senda;101385;JAP;3;0;1;0;5;0;unknown;x
N. Shiba;101386;JAP;3;0;1;0;5;0;unknown;x
T. Shibashi;101387;JAP;3;0;1;0;5;0;unknown;x
R. Shibata;101388;JAP;2;0;1;0;5;0;unknown;x
T. Shibata;101389;JAP;3;131072;1;0;5;2;unknown;x
I. Shichida;101390;JAP;2;0;3;0;5;0;unknown;x
Y. Shigematsu;101391;JAP;3;0;1;0;5;0;unknown;x
T. Shigeta;101392;JAP;2;0;3;0;5;0;unknown;x
K. Shima;101393;JAP;3;0;2;0;5;1;unknown;x
M. Shimizu;101394;JAP;2;0;2;0;5;1;unknown;x
N. Shimizu;101395;JAP;2;0;2;0;5;0;unknown;x
K. Shimokobe;101396;JAP;3;0;1;0;5;0;unknown;x
K. Shimomoto;101397;JAP;2;0;1;0;5;0;unknown;x
K. Shimoto;101398;JAP;3;0;1;0;5;0;unknown;x
T. Shimoyama;101399;JAP;2;0;2;0;5;2;unknown;x
M. Shina;101400;JAP;2;0;1;0;5;0;unknown;x
A. Shirokura;101401;JAP;1;4;2;0;5;0;unknown;x
H. Shokoku;101402;JAP;3;0;1;0;5;0;unknown;x
J. Sogawa;101403;JAP;2;0;2;0;5;0;unknown;x
M. Suchiro;101404;JAP;2;0;1;0;5;0;unknown;x
T. Suefuji;101405;JAP;2;0;1;0;5;0;unknown;x
S. Suematsu;101406;JAP;2;0;1;0;5;0;unknown;x
M. Sugahara;101407;JAP;2;131072;2;0;5;2;unknown;x
M. Sugawara;101408;JAP;2;131072;3;0;5;2;unknown;x
I. Sugino;101409;JAP;3;0;1;0;5;0;unknown;x
E. Sugiura;101410;JAP;2;0;1;0;5;0;unknown;x
H. Sugiyama;101411;JAP;0;2;4;0;5;0;unknown;x
T. Sukigara;101412;JAP;2;0;2;0;5;1;unknown;x
T. Sukuma;101413;JAP;2;0;1;0;5;0;unknown;x
K. Sumi;101414;JAP;3;0;1;0;5;0;unknown;x
R. Sumida;101415;JAP;2;0;2;0;5;0;unknown;x
T. Sumiyoshi;101416;JAP;3;0;1;0;5;0;unknown;x
K. Sunagawa;101417;JAP;2;0;2;0;5;1;unknown;x
H. Suzuki;101418;JAP;2;0;1;0;5;0;unknown;x
S. Suzuki;101419;JAP;2;0;2;0;5;0;unknown;x
T. Suzuki;101420;JAP;2;0;1;0;5;0;unknown;x
A. Tada;101421;JAP;1;0;2;0;5;0;unknown;x
T. Tada;101422;JAP;3;0;1;0;5;0;unknown;x
A. Tadaki;101423;JAP;2;0;2;0;5;0;unknown;x
