Name;ID;Country;Rank;Traits;Skill;Experience;Loyalty;Type;Picture;x
Moody;1317;ENG;3;0;2;0;5;1;unknown;x
Moore;1179;ENG;3;0;2;0;5;0;unknown;x
Moore;1318;ENG;3;0;2;0;5;1;unknown;x
Morgan, F.E.;1180;ENG;3;0;2;0;5;0;morgan_frederic_eng;x
Morgan, H.R.;1181;RNG;3;0;2;0;5;0;unknown;x
Morgan, W.D.;1182;ENG;3;0;2;0;5;0;unknown;x
Morris;1183;ENG;3;512;2;0;5;0;unknown;x
Murray;1184;ENG;3;0;2;0;5;0;unknown;x
Murry;1319;ENG;3;0;2;0;5;1;unknown;x
Murry-Lyon;1185;ENG;3;0;2;0;5;0;unknown;x
Naylor;1186;ENG;2;0;2;0;5;0;unknown;x
Neame;1187;ENG;3;0;2;0;5;0;unknown;x
Nicholls;1188;ENG;3;0;2;0;5;0;unknown;x
Nicholson;1189;ENG;3;0;2;0;5;0;unknown;x
Nicholson;1320;ENG;3;0;2;0;5;1;unknown;x
Noble;1321;ENG;2;0;2;0;5;1;noble_percy_eng;x
Norman;1190;ENG;3;0;2;0;5;0;unknown;x
Norrie;1191;ENG;3;0;2;0;5;0;unknown;x
Norton;1192;ENG;2;512;2;0;5;0;unknown;x
O'Connor;1193;ENG;3;128;5;0;5;0;oconnor_richard_eng;x
Oliver;1322;ENG;3;0;2;0;5;1;leese_oliver_eng;x
Osborne;1194;ENG;3;0;2;0;5;0;unknown;x
Oxland;1391;ENG;3;0;2;0;5;2;unknown;x
Ozane;1195;ENG;3;0;2;0;5;0;unknown;x
Paget;1196;ENG;3;0;2;0;5;0;paget_bernard_eng;x
Pakenham-Walsh;1197;ENG;2;512;2;0;5;0;unknown;x
Paris;1198;ENG;3;0;2;0;5;0;unknown;x
Park;1392;ENG;3;0;3;0;5;2;keith_park_eng;x
Parry;1393;ENG;3;0;2;0;5;2;unknown;x
Peirse;1394;ENG;2;0;2;0;5;2;unknown;x
Penney;1199;ENG;3;0;2;0;5;0;unknown;x
Percival;1200;ENG;3;0;2;0;5;0;percival_arthur_eng;x
Pert;1201;ENG;3;0;2;0;5;0;unknown;x
Petre;1202;ENG;3;0;2;0;5;0;unknown;x
Phillips;1323;ENG;3;0;2;0;5;1;phillips_tom_eng;x
Playfair;1395;ENG;2;0;2;0;5;2;unknown;x
Poland;1326;ENG;3;0;2;0;5;1;unknown;x
Pollock;1203;ENG;3;0;2;0;5;0;unknown;x
Pope;1204;ENG;3;0;2;0;5;0;unknown;x
Portal;1397;ENG;2;0;2;0;5;2;portal_charles_eng;x
Power;1327;ENG;3;0;2;0;5;1;power_arthur_eng;x
Price;1396;ENG;3;0;2;0;5;2;unknown;x
Pridman-Whipple;1328;ENG;3;0;2;0;5;1;unknown;x
Priestman;1205;ENG;3;512;2;0;5;0;unknown;x
Pulford;1398;ENG;3;0;2;0;5;2;unknown;x
Purser;1206;ENG;3;0;2;0;5;0;unknown;x
Pyne;1399;ENG;3;0;2;0;5;2;unknown;x
Quinan;1207;ENG;2;512;2;0;5;0;unknown;x
Raelings;1329;ENG;3;0;2;0;5;1;unknown;x
Raikes;1208;ENG;3;0;2;0;5;0;unknown;x
Ramsden;1209;ENG;3;0;2;0;5;0;unknown;x
Ramsey;1324;ENG;2;0;3;0;5;1;ramsay_bertram2_eng;x
Ransom;1210;ENG;3;0;2;0;5;0;unknown;x
Rawlins;1211;ENG;3;0;2;0;5;0;unknown;x
Read;1212;ENG;3;0;2;0;5;0;unknown;x
Rees;1213;ENG;3;0;2;0;5;0;unknown;x
Rennie;1214;ENG;3;0;2;0;5;0;unknown;x
Renton;1215;ENG;3;0;2;0;5;0;unknown;x
Rice;1401;ENG;3;0;2;0;5;2;unknown;x
Rich;1216;ENG;3;0;2;0;5;0;unknown;x
Ried;1400;ENG;3;0;2;0;5;2;unknown;x
Ritchie;1217;ENG;3;0;2;0;5;0;ritchie_neil_eng;x
Ritchie;1402;ENG;3;0;2;0;5;2;unknown;x
Robb;1403;ENG;3;0;2;0;5;2;unknown;x
Roberts, F.;1218;ENG;3;0;2;0;5;0;unknown;x
Roberts, G.P.B.;1219;ENG;3;0;2;0;5;0;unknown;x
Roberts, O.L.;1220;ENG;3;0;2;0;5;0;roberts_ouvry_eng;x
Robinson;1221;ENG;3;0;2;0;5;0;unknown;x
Rodwell;1222;ENG;3;0;2;0;5;0;unknown;x
Ross;1223;ENG;3;0;2;0;5;0;unknown;x
Ruck-Keene;1325;ENG;3;0;2;0;5;1;unknown;x
Russel;1404;ENG;3;0;2;0;5;2;unknown;x
Russell, D.;1224;ENG;3;0;2;0;5;0;unknown;x
Russell, N.;1225;ENG;3;0;2;0;5;0;unknown;x
Saul;1405;ENG;3;0;2;0;5;2;unknown;x
Savory;1226;ENG;3;0;2;0;5;0;unknown;x
Scarlett;1227;ENG;3;0;2;0;5;0;unknown;x
Schreiber;1228;ENG;3;0;2;0;5;0;unknown;x
Scobie;1229;ENG;3;0;2;0;5;0;scobie_ronald_eng;x
Scoones;1230;ENG;2;0;2;0;5;0;scoones_eng;x
Scott;1231;ENG;3;0;2;0;5;0;unknown;x
Scott;1330;ENG;3;0;2;0;5;1;unknown;x
Shears;1232;ENG;3;512;2;0;5;0;unknown;x
Simpson;1331;ENG;3;0;2;0;5;1;unknown;x
Slatter;1406;ENG;3;0;2;0;5;2;unknown;x
Sleesor;1407;ENG;3;0;2;0;5;2;sleesor_john_eng;x
Slim;1233;ENG;3;2;3;0;5;0;slim_william2_eng;x
Smyth;1234;ENG;3;0;2;0;5;0;unknown;x
Sommerville;1333;ENG;2;0;4;4096;5;1;sommerville_james_eng;x
Sowrey;1411;ENG;3;0;2;0;5;2;unknown;x
Steele;1235;ENG;3;0;2;0;5;0;unknown;x
Stephens;1334;ENG;3;0;2;0;5;1;unknown;x
Stevenson;1408;ENG;3;0;2;0;5;2;unknown;x
Stockwell;1236;ENG;3;0;2;0;5;0;unknown;x
Stokes;1335;ENG;3;0;2;0;5;1;unknown;x
Stopford;1237;ENG;3;0;2;0;5;0;unknown;x
Straight;1409;ENG;3;0;2;0;5;2;unknown;x
Stuart;1410;ENG;2;0;2;0;5;2;unknown;x
Studholme-Brownrigg;1332;ENG;2;0;2;0;5;1;unknown;x
Swayne;1238;ENG;3;0;2;0;5;0;unknown;x
Syfret;1336;ENG;3;0;2;0;5;1;unknown;x
Symes;1239;ENG;3;0;2;0;5;0;unknown;x
Talbort;1337;ENG;3;0;2;0;5;1;unknown;x
Tedder;1412;ENG;1;16384;5;0;5;2;tedder_arthur_eng;x
Templer;1240;ENG;3;0;2;0;5;0;unknown;x
Thomas;1241;ENG;3;0;2;0;5;0;blamey_thomas_eng;x
Thorne;1242;ENG;3;0;2;0;5;0;unknown;x
Thorpe;1243;ENG;3;0;2;0;5;0;unknown;x
Tilly;1244;ENG;3;0;2;0;5;0;unknown;x
Tovey;1339;ENG;2;0;2;0;5;1;tovey_john2_eng;x
Troubridge;1338;ENG;3;0;2;0;5;1;unknown;x
Tuker;1245;ENG;3;0;2;0;5;0;unknown;x
Urquart;1246;ENG;3;256;2;0;5;0;urquhart_eng;x
Utterson-Kelso;1247;ENG;3;0;2;0;5;0;unknown;x
Verney;1248;ENG;3;0;2;0;5;0;unknown;x
Vian;1340;ENG;3;0;2;0;5;1;vian_philip_eng;x
Wade-Walker;1341;ENG;3;0;2;0;5;1;unknown;x
Wainwirght;1249;ENG;3;0;2;0;5;0;unknown;x
Wakeley;1250;ENG;3;0;2;0;5;0;unknown;x
Walter;1413;ENG;3;0;2;0;5;2;unknown;x
Wann;1414;ENG;3;0;2;0;5;2;unknown;x
Warburton-Lee;1342;ENG;3;0;2;0;5;1;unknown;x
Warren;1251;ENG;3;0;2;0;5;0;unknown;x
Watson;1252;ENG;3;256;2;0;5;0;unknown;x
Watson;1343;ENG;2;0;2;0;5;1;unknown;x
Wavell;1253;ENG;3;1;4;0;5;0;wavell_archibald_eng;x
Wells;1346;ENG;3;0;2;0;5;1;unknown;x
Wetherall;1254;ENG;3;0;2;0;5;0;unknown;x
Whistler;1255;ENG;3;0;2;0;5;0;unknown;x
Whitfield;1256;ENG;3;0;2;0;5;0;unknown;x
Whitley;1415;ENG;3;0;2;0;5;2;unknown;x
Whitworth;1347;ENG;3;0;2;0;5;1;unknown;x
Wigglesworth;1416;ENG;3;0;2;0;5;2;unknown;x
Willcox;1257;ENG;3;512;2;0;5;0;unknown;x
Williams, A.;1258;ENG;3;512;2;0;5;0;unknown;x
Williams, G.C.;1259;ENG;3;512;2;0;5;0;unknown;x
Willis;1345;ENG;3;0;2;0;5;1;unknown;x
Wilson, B.;1260;ENG;3;0;2;0;5;0;wilson_henry_eng;x
Wilson, H.M.;1261;ENG;3;0;3;0;5;0;wilson_maitland_eng;x
Wimberley;1262;ENG;3;0;2;0;5;0;unknown;x
Wingate;1263;ENG;3;256;3;0;5;0;wingate_charles_eng;x
Winton;1344;ENG;3;0;2;0;5;1;unknown;x
Witts;1264;ENG;3;0;2;0;5;0;unknown;x
Wood;1265;ENG;3;0;2;0;5;0;unknown;x
Woodhouse;1348;ENG;2;0;2;0;5;1;unknown;x
Woolner;1266;ENG;3;0;2;0;5;0;unknown;x
Wordsworth;1267;ENG;3;0;2;0;5;0;unknown;x
Wright;1417;ENG;3;0;2;0;5;2;unknown;x
