Name;ID;Country;Rank;Traits;Skill;Experience;Loyalty;Type;Picture;x
Keller;24001;FRA;3;0;2;0;5;0;unknown;x
Ketling;24000;FRA;1;2;2;0;5;0;unknown;x
Koeltz;24090;FRA;2;0;2;0;4;0;koeltz_fra;x
La Porte du Theil;24093;FRA;2;0;1;0;4;0;unknown;x
Lafont;24091;FRA;3;0;1;0;5;0;unknown;x
Lafontaine;24092;FRA;3;0;1;0;4;0;unknown;x
Lanquetot;24094;FRA;3;0;1;0;4;0;unknown;x
Lattre de Tassigny;24095;FRA;0;16;3;0;5;0;delattre_jean-maarie_fra;x
Laure;24096;FRA;1;2;2;0;5;0;unknown;x
Libaud;24097;FRA;2;0;1;0;4;0;unknown;x
Lucas;24098;FRA;3;0;1;0;4;0;unknown;x
Maillard;24099;FRA;3;0;1;0;4;0;unknown;x
Marteau;24100;FRA;3;0;1;0;4;0;unknown;x
Martin;24101;FRA;2;0;1;0;4;0;unknown;x
Mer;24102;FRA;3;0;1;0;5;0;unknown;x
Montsabert;24103;FRA;3;0;1;0;5;0;unknown;x
Mordant;24104;FRA;3;0;1;0;4;0;unknown;x
Noiret;24105;FRA;1;2;2;0;4;0;unknown;x
Olry;24106;FRA;1;2;2;0;4;0;unknown;x
Petiet;24107;FRA;3;0;1;0;4;0;unknown;x
Portzert;24108;FRA;3;0;1;0;4;0;unknown;x
Prioux;24109;FRA;1;2;2;0;5;0;unknown;x
Renondeau;24110;FRA;3;0;1;0;5;0;unknown;x
Revers;24111;FRA;1;2;1;0;4;0;unknown;x
Richard;24112;FRA;3;0;1;0;5;0;unknown;x
Robert de Saint-Vincent;24113;FRA;3;0;1;0;5;0;unknown;x
Rochard;24009;FRA;1;2;2;0;5;0;unknown;x
Rochard;24114;FRA;2;0;1;0;4;0;unknown;x
Roucaud;24010;FRA;1;2;2;0;5;0;unknown;x
Roux;24115;FRA;3;0;1;0;5;0;unknown;x
Saint-Paul de Sincay;24117;FRA;2;0;2;0;5;0;unknown;x
Salan;24116;FRA;1;2;2;0;5;0;unknown;x
Schlesser;24118;FRA;3;0;1;0;4;0;unknown;x
Sciard;24119;FRA;3;0;1;0;4;0;unknown;x
Sivot;24120;FRA;2;0;1;0;4;0;unknown;x
Testard;24121;FRA;3;0;1;0;5;0;unknown;x
Thiébeaud;24122;FRA;2;0;1;0;4;0;unknown;x
Thierry d’Argenlieu;24123;FRA;3;0;1;0;4;0;unknown;x
Touchon;24124;FRA;1;32;2;0;5;0;touchon_fra;x
Touzet du Vigier;24125;FRA;3;0;1;0;5;0;unknown;x
Trancart;24126;FRA;2;0;1;0;5;0;unknown;x
Vauthier;24127;FRA;3;0;1;0;5;0;unknown;x
Welvert;24129;FRA;3;0;1;0;4;0;unknown;x
Voisin;24128;FRA;2;0;1;0;4;0;unknown;x
Gamelin;24130;FRA;0;2;3;0;5;0;gamelin_maurice_fra;x
Vuillemin;24131;FRA;1;32768;3;0;5;2;vuillemin_fra;x
Têtu;24132;FRA;1;65536;2;0;5;2;unknown;x
d'Astier de la Vigerie;24133;FRA;1;16384;2;0;5;2;unknown;x
Pinsard;24134;FRA;1;4096;2;0;5;2;unknown;x
Romatet;24135;FRA;1;65536;2;0;5;2;unknown;x
Bouscat;24136;FRA;1;16384;2;0;5;2;unknown;x
Cochet;24137;FRA;1;32768;2;0;5;2;unknown;x
Odic;24138;FRA;1;32768;2;0;5;2;unknown;x
Laurens;24139;FRA;1;16384;1;0;5;2;unknown;x
Weygand;24140;FRA;1;2;3;0;5;0;weygand_fra;x
Darlan;24141;FRA;0;4096;3;0;5;2;darlan_ad_fra;x
Gensoul;24142;FRA;2;131072;3;0;5;2;gensoul_fra;x
Ade;24143;FRA;3;0;0;0;5;2;unknown;x
Alia;24144;FRA;3;0;0;0;5;2;unknown;x
Baill;24145;FRA;3;0;0;0;5;2;unknown;x
Barrue;24146;FRA;3;0;0;0;5;2;unknown;x
Berdoula;24147;FRA;3;0;0;0;5;2;unknown;x
Bertro;24148;FRA;3;0;0;0;5;2;unknown;x
Biro;24149;FRA;3;0;0;0;5;2;unknown;x
Bisso;24150;FRA;3;0;0;0;5;2;unknown;x
Bode;24151;FRA;3;0;0;0;5;2;unknown;x
Borde;24152;FRA;3;0;0;0;5;2;unknown;x
Born;24153;FRA;3;0;0;0;5;2;unknown;x
Bougno;24154;FRA;3;0;0;0;5;2;unknown;x
Boulme;24155;FRA;3;0;0;0;5;2;unknown;x
Castanie;24156;FRA;3;0;0;0;5;2;unknown;x
Chauve;24157;FRA;3;0;0;0;5;2;unknown;x
Chero;24158;FRA;3;0;0;0;5;2;unknown;x
Chrétie;24159;FRA;3;0;0;0;5;2;unknown;x
Colli;24160;FRA;3;0;0;0;5;2;unknown;x
Crémon;24161;FRA;3;0;0;0;5;2;unknown;x
Daga;24162;FRA;3;0;0;0;5;2;unknown;x
Dar;24163;FRA;3;0;0;0;5;2;unknown;x
Davout d'Auerstad;24164;FRA;3;0;0;0;5;2;unknown;x
Deperroi;24165;FRA;3;0;0;0;5;2;unknown;x
Depre;24166;FRA;3;0;0;0;5;2;unknown;x
Deschamps de Pa;24167;FRA;3;0;0;0;5;2;unknown;x
Dronea;24168;FRA;3;0;0;0;5;2;unknown;x
Duran;24169;FRA;3;0;0;0;5;2;unknown;x
Durieu;24170;FRA;3;0;0;0;5;2;unknown;x
Farg;24171;FRA;3;0;0;0;5;2;unknown;x
Faye;24172;FRA;3;0;0;0;5;2;unknown;x
Fesnea;24173;FRA;3;0;0;0;5;2;unknown;x
Fontane;24174;FRA;3;0;0;0;5;2;unknown;x
Férigoull;24175;FRA;3;0;0;0;5;2;unknown;x
Geill;24176;FRA;3;0;0;0;5;2;unknown;x
Gineste;24177;FRA;3;0;0;0;5;2;unknown;x
Gourillo;24178;FRA;3;0;0;0;5;2;unknown;x
Grene;24179;FRA;3;0;0;0;5;2;unknown;x
Guitter;24180;FRA;3;0;0;0;5;2;unknown;x
Guyo;24181;FRA;3;0;0;0;5;2;unknown;x
Heurtau;24182;FRA;3;0;0;0;5;2;unknown;x
Houper;24183;FRA;3;0;0;0;5;2;unknown;x
Hugue;24184;FRA;3;0;0;0;5;2;unknown;x
Jouhau;24185;FRA;3;0;0;0;5;2;unknown;x
Lamber;24186;FRA;3;0;0;0;5;2;unknown;x
Lame;24187;FRA;3;0;0;0;5;2;unknown;x
Larroz;24188;FRA;3;0;0;0;5;2;unknown;x
Lecler;24189;FRA;3;0;0;0;5;2;unknown;x
Maingu;24190;FRA;3;0;0;0;5;2;unknown;x
Malarde;24191;FRA;3;0;0;0;5;2;unknown;x
Mayau;24192;FRA;3;0;0;0;5;2;unknown;x
Meyer-Jardi;24193;FRA;3;0;0;0;5;2;unknown;x
Mogue;24194;FRA;3;0;0;0;5;2;unknown;x
Montaudi;24195;FRA;3;0;0;0;5;2;unknown;x
Morga;24196;FRA;3;0;0;0;5;2;unknown;x
Morla;24197;FRA;3;0;0;0;5;2;unknown;x
Murti;24198;FRA;3;0;0;0;5;2;unknown;x
Paol;24199;FRA;3;0;0;0;5;2;unknown;x
Perrola;24200;FRA;3;0;0;0;5;2;unknown;x
Plo;24201;FRA;3;0;0;0;5;2;unknown;x
Ponton d'Amecour;24202;FRA;3;0;0;0;5;2;unknown;x
Poupar;24203;FRA;3;0;0;0;5;2;unknown;x
Quéra;24204;FRA;3;0;0;0;5;2;unknown;x
Risache;24205;FRA;3;0;0;0;5;2;unknown;x
Robillo;24206;FRA;3;0;0;0;5;2;unknown;x
Rochar;24207;FRA;3;0;0;0;5;2;unknown;x
Rolle;24208;FRA;3;0;0;0;5;2;unknown;x
Ronze;24209;FRA;3;0;0;0;5;2;unknown;x
Rousseau-Dumarce;24210;FRA;3;0;0;0;5;2;unknown;x
Schmitte;24211;FRA;3;0;0;0;5;2;unknown;x
Schurc;24212;FRA;3;0;0;0;5;2;unknown;x
Schwande;24213;FRA;3;0;0;0;5;2;unknown;x
Sovich;24214;FRA;3;0;0;0;5;2;unknown;x
Thabaul;24215;FRA;3;0;0;0;5;2;unknown;x
Thibaude;24216;FRA;3;0;0;0;5;2;unknown;x
Thibo;24217;FRA;3;0;0;0;5;2;unknown;x
Tricau;24218;FRA;3;0;0;0;5;2;unknown;x
Viguie;24219;FRA;3;0;0;0;5;2;unknown;x
de la Vaissière de;24220;FRA;3;0;0;0;5;2;unknown;x
Dumème;24221;FRA;2;0;0;0;5;2;unknown;x
Bousca;24222;FRA;1;0;0;0;5;2;unknown;x
Coche;24223;FRA;1;0;0;0;5;2;unknown;x
Lauren;24224;FRA;1;0;0;0;5;2;unknown;x
Odi;24225;FRA;1;0;0;0;5;2;unknown;x
Pinsar;24226;FRA;1;0;0;0;5;2;unknown;x
Romate;24227;FRA;1;0;0;0;5;2;unknown;x
Têt;24228;FRA;1;0;0;0;5;2;unknown;x
Vuillemi;24229;FRA;1;0;0;0;5;2;unknown;x
d'Astier de La Vigeri;24230;FRA;1;0;0;0;5;2;unknown;x
Donzea;24231;FRA;2;0;0;0;5;2;unknown;x
Dordill;24232;FRA;2;0;0;0;5;2;unknown;x
Dordill;24233;FRA;2;0;0;0;5;2;unknown;x
Lamo;24234;FRA;2;0;0;0;5;2;unknown;x
Morea;24235;FRA;2;0;0;0;5;2;unknown;x
Savar;24236;FRA;2;0;0;0;5;2;unknown;x
de Moussa;24237;FRA;2;0;0;0;5;2;unknown;x
de Vitrolle;24238;FRA;2;0;0;0;5;2;unknown;x
Tetu;24239;FRA;2;0;0;0;5;0;unknown;x
Revers;24240;FRA;2;0;0;0;5;0;unknown;x
Montsabert;24241;FRA;2;0;0;0;5;0;unknown;x
Laborde;24242;FRA;1;0;0;0;5;1;unknown;x
Luc;24243;FRA;1;0;0;0;5;1;unknown;x
Guillaume;24244;FRA;2;0;0;0;5;0;guillaume_fra;x
Godfroy;24245;FRA;1;0;0;0;5;1;unknown;x
Doyen;24246;FRA;2;0;0;0;5;0;unknown;x
Carpentier;24247;FRA;2;0;0;0;5;0;unknown;x
Billotte;24248;FRA;2;0;0;0;5;0;bilotte_fra;x
A.Bethouart;24249;FRA;2;0;0;0;5;0;bethouart_antoine_fra;x
Bergeret;24250;FRA;2;0;0;0;5;0;unknown;x
Auboyneau;24251;FRA;0;0;0;0;5;1;unknown;x
Bouxin;24252;FRA;1;0;0;0;5;1;unknown;x
Le Pivain;24253;FRA;3;0;0;0;5;1;unknown;x
Lemaire;24254;FRA;3;0;0;0;5;1;unknown;x
Collinet;24255;FRA;3;0;0;0;5;1;unknown;x
Barrois;24256;FRA;3;0;0;0;5;1;unknown;x
Rousseau-Dumarcet;24257;FRA;3;0;0;0;5;2;unknown;x
Vitrolles;24258;FRA;2;0;0;0;5;2;unknown;x
Larrozé;24259;FRA;3;0;0;0;5;2;unknown;x
F.Georges;24260;FRA;1;0;1;0;5;0;unknown;x
Verdillac;24261;FRA;1;58;0;0;5;0;verdillac_fra;x
